nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;valor
N6;Município;2302404;Boa Viagem - CE;2015;2015;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;8.67
N6;Município;2302404;Boa Viagem - CE;2016;2016;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;9.16
N6;Município;2302404;Boa Viagem - CE;2017;2017;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;9.11
N6;Município;2302404;Boa Viagem - CE;2018;2018;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;9.59
N6;Município;2302404;Boa Viagem - CE;2019;2019;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;8.08
N6;Município;2302404;Boa Viagem - CE;2020;2020;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.84
N6;Município;2302404;Boa Viagem - CE;2021;2021;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.30
N6;Município;2302404;Boa Viagem - CE;2022;2022;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2302404;Boa Viagem - CE;2023;2023;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2302503;Brejo Santo - CE;2003;2003;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;28.51
N6;Município;2302503;Brejo Santo - CE;2004;2004;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;14.69
N6;Município;2302503;Brejo Santo - CE;2005;2005;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;16.02
N6;Município;2302503;Brejo Santo - CE;2006;2006;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;19.52
N6;Município;2302503;Brejo Santo - CE;2007;2007;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;16.62
N6;Município;2302503;Brejo Santo - CE;2008;2008;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;19.62
N6;Município;2302503;Brejo Santo - CE;2009;2009;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;17.41
N6;Município;2302503;Brejo Santo - CE;2010;2010;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.69
N6;Município;2302503;Brejo Santo - CE;2011;2011;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;21.97
N6;Município;2302503;Brejo Santo - CE;2012;2012;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;10.38
N6;Município;2302503;Brejo Santo - CE;2013;2013;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;9.73
N6;Município;2302503;Brejo Santo - CE;2014;2014;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;7.84
N6;Município;2302503;Brejo Santo - CE;2015;2015;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;4.84
N6;Município;2302503;Brejo Santo - CE;2016;2016;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;6.12
N6;Município;2302503;Brejo Santo - CE;2017;2017;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;7.27
N6;Município;2302503;Brejo Santo - CE;2018;2018;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;9.80
N6;Município;2302503;Brejo Santo - CE;2019;2019;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;6.96
N6;Município;2302503;Brejo Santo - CE;2020;2020;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;10.47
N6;Município;2302503;Brejo Santo - CE;2021;2021;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;11.12
N6;Município;2302503;Brejo Santo - CE;2022;2022;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2302503;Brejo Santo - CE;2023;2023;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2302602;Camocim - CE;2003;2003;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;14.66
N6;Município;2302602;Camocim - CE;2004;2004;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.30
N6;Município;2302602;Camocim - CE;2005;2005;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;11.95
N6;Município;2302602;Camocim - CE;2006;2006;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.05
N6;Município;2302602;Camocim - CE;2007;2007;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.10
N6;Município;2302602;Camocim - CE;2008;2008;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.78
N6;Município;2302602;Camocim - CE;2009;2009;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.44
N6;Município;2302602;Camocim - CE;2010;2010;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;9.09
N6;Município;2302602;Camocim - CE;2011;2011;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;10.37
N6;Município;2302602;Camocim - CE;2012;2012;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;8.31
N6;Município;2302602;Camocim - CE;2013;2013;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.25
N6;Município;2302602;Camocim - CE;2014;2014;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.62
N6;Município;2302602;Camocim - CE;2015;2015;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;11.93
N6;Município;2302602;Camocim - CE;2016;2016;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;11.26
N6;Município;2302602;Camocim - CE;2017;2017;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;11.21
N6;Município;2302602;Camocim - CE;2018;2018;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.27
N6;Município;2302602;Camocim - CE;2019;2019;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.73
N6;Município;2302602;Camocim - CE;2020;2020;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.29
N6;Município;2302602;Camocim - CE;2021;2021;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.19
N6;Município;2302602;Camocim - CE;2022;2022;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2302602;Camocim - CE;2023;2023;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2302701;Campos Sales - CE;2003;2003;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;19.53
N6;Município;2302701;Campos Sales - CE;2004;2004;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;10.66
N6;Município;2302701;Campos Sales - CE;2005;2005;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;10.43
N6;Município;2302701;Campos Sales - CE;2006;2006;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.26
N6;Município;2302701;Campos Sales - CE;2007;2007;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;8.81
N6;Município;2302701;Campos Sales - CE;2008;2008;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.35
N6;Município;2302701;Campos Sales - CE;2009;2009;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;10.49
N6;Município;2302701;Campos Sales - CE;2010;2010;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;8.68
N6;Município;2302701;Campos Sales - CE;2011;2011;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.95
N6;Município;2302701;Campos Sales - CE;2012;2012;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;8.67
N6;Município;2302701;Campos Sales - CE;2013;2013;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;11.19
N6;Município;2302701;Campos Sales - CE;2014;2014;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;8.83
N6;Município;2302701;Campos Sales - CE;2015;2015;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;9.00
N6;Município;2302701;Campos Sales - CE;2016;2016;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;5.16
N6;Município;2302701;Campos Sales - CE;2017;2017;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;5.66
N6;Município;2302701;Campos Sales - CE;2018;2018;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;7.28
N6;Município;2302701;Campos Sales - CE;2019;2019;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;14.98
N6;Município;2302701;Campos Sales - CE;2020;2020;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;22.81
N6;Município;2302701;Campos Sales - CE;2021;2021;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;14.11
N6;Município;2302701;Campos Sales - CE;2022;2022;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2302701;Campos Sales - CE;2023;2023;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2302800;Canindé - CE;2003;2003;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;18.29
N6;Município;2302800;Canindé - CE;2004;2004;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;14.79
N6;Município;2302800;Canindé - CE;2005;2005;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.25
N6;Município;2302800;Canindé - CE;2006;2006;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;18.20
N6;Município;2302800;Canindé - CE;2007;2007;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.77
N6;Município;2302800;Canindé - CE;2008;2008;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;21.57
N6;Município;2302800;Canindé - CE;2009;2009;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.45
N6;Município;2302800;Canindé - CE;2010;2010;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;9.89
N6;Município;2302800;Canindé - CE;2011;2011;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;15.25
N6;Município;2302800;Canindé - CE;2012;2012;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;7.45
N6;Município;2302800;Canindé - CE;2013;2013;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;7.50
N6;Município;2302800;Canindé - CE;2014;2014;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;9.46
N6;Município;2302800;Canindé - CE;2015;2015;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;6.22
N6;Município;2302800;Canindé - CE;2016;2016;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;6.42
N6;Município;2302800;Canindé - CE;2017;2017;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;5.83
N6;Município;2302800;Canindé - CE;2018;2018;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;5.23
N6;Município;2302800;Canindé - CE;2019;2019;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;5.27
N6;Município;2302800;Canindé - CE;2020;2020;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;7.86
N6;Município;2302800;Canindé - CE;2021;2021;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;7.17
N6;Município;2302800;Canindé - CE;2022;2022;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2302800;Canindé - CE;2023;2023;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2302909;Capistrano - CE;2003;2003;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;32.95
N6;Município;2302909;Capistrano - CE;2004;2004;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;24.85
N6;Município;2302909;Capistrano - CE;2005;2005;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;23.62
N6;Município;2302909;Capistrano - CE;2006;2006;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;30.65
N6;Município;2302909;Capistrano - CE;2007;2007;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;27.32
N6;Município;2302909;Capistrano - CE;2008;2008;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;29.11
N6;Município;2302909;Capistrano - CE;2009;2009;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;19.26
N6;Município;2302909;Capistrano - CE;2010;2010;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;17.80
N6;Município;2302909;Capistrano - CE;2011;2011;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;24.22
N6;Município;2302909;Capistrano - CE;2012;2012;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.80
N6;Município;2302909;Capistrano - CE;2013;2013;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.37
N6;Município;2302909;Capistrano - CE;2014;2014;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;17.98
N6;Município;2302909;Capistrano - CE;2015;2015;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.58
N6;Município;2302909;Capistrano - CE;2016;2016;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;11.41
N6;Município;2302909;Capistrano - CE;2017;2017;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;23.14
N6;Município;2302909;Capistrano - CE;2018;2018;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;35.28
N6;Município;2302909;Capistrano - CE;2019;2019;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;17.02
N6;Município;2302909;Capistrano - CE;2020;2020;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;23.75
N6;Município;2302909;Capistrano - CE;2021;2021;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;15.86
N6;Município;2302909;Capistrano - CE;2022;2022;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2302909;Capistrano - CE;2023;2023;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2303006;Caridade - CE;2003;2003;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.05
N6;Município;2303006;Caridade - CE;2004;2004;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;11.90
N6;Município;2303006;Caridade - CE;2005;2005;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.21
N6;Município;2303006;Caridade - CE;2006;2006;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;19.22
N6;Município;2303006;Caridade - CE;2007;2007;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.05
N6;Município;2303006;Caridade - CE;2008;2008;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;20.15
N6;Município;2303006;Caridade - CE;2009;2009;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;8.61
N6;Município;2303006;Caridade - CE;2010;2010;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;9.47
N6;Município;2303006;Caridade - CE;2011;2011;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;19.07
N6;Município;2303006;Caridade - CE;2012;2012;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;9.52
N6;Município;2303006;Caridade - CE;2013;2013;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;6.10
N6;Município;2303006;Caridade - CE;2014;2014;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;6.83
N6;Município;2303006;Caridade - CE;2015;2015;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;8.30
N6;Município;2303006;Caridade - CE;2016;2016;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;8.66
N6;Município;2303006;Caridade - CE;2017;2017;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.09
N6;Município;2303006;Caridade - CE;2018;2018;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;15.13
N6;Município;2303006;Caridade - CE;2019;2019;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;17.13
N6;Município;2303006;Caridade - CE;2020;2020;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;15.19
N6;Município;2303006;Caridade - CE;2021;2021;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.00
N6;Município;2303006;Caridade - CE;2022;2022;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2303006;Caridade - CE;2023;2023;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2303105;Cariré - CE;2003;2003;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;39.17
N6;Município;2303105;Cariré - CE;2004;2004;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;29.90
N6;Município;2303105;Cariré - CE;2005;2005;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;26.26
N6;Município;2303105;Cariré - CE;2006;2006;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;29.19
N6;Município;2303105;Cariré - CE;2007;2007;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;26.62
N6;Município;2303105;Cariré - CE;2008;2008;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;26.86
N6;Município;2303105;Cariré - CE;2009;2009;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;20.85
N6;Município;2303105;Cariré - CE;2010;2010;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;17.35
N6;Município;2303105;Cariré - CE;2011;2011;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;19.29
N6;Município;2303105;Cariré - CE;2012;2012;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;15.20
N6;Município;2303105;Cariré - CE;2013;2013;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.26
N6;Município;2303105;Cariré - CE;2014;2014;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;13.75
N6;Município;2303105;Cariré - CE;2015;2015;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;14.17
N6;Município;2303105;Cariré - CE;2016;2016;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;15.08
N6;Município;2303105;Cariré - CE;2017;2017;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;19.67
N6;Município;2303105;Cariré - CE;2018;2018;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;23.69
N6;Município;2303105;Cariré - CE;2019;2019;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;23.33
N6;Município;2303105;Cariré - CE;2020;2020;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;24.18
N6;Município;2303105;Cariré - CE;2021;2021;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;29.41
N6;Município;2303105;Cariré - CE;2022;2022;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2303105;Cariré - CE;2023;2023;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2303204;Caririaçu - CE;2003;2003;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;30.03
N6;Município;2303204;Caririaçu - CE;2004;2004;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;23.05
N6;Município;2303204;Caririaçu - CE;2005;2005;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;15.71
N6;Município;2303204;Caririaçu - CE;2006;2006;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;21.90
N6;Município;2303204;Caririaçu - CE;2007;2007;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;15.96
N6;Município;2303204;Caririaçu - CE;2008;2008;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;25.80
N6;Município;2303204;Caririaçu - CE;2009;2009;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;22.21
N6;Município;2303204;Caririaçu - CE;2010;2010;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;11.31
N6;Município;2303204;Caririaçu - CE;2011;2011;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;17.67
N6;Município;2303204;Caririaçu - CE;2012;2012;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;11.82
N6;Município;2303204;Caririaçu - CE;2013;2013;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;9.74
N6;Município;2303204;Caririaçu - CE;2014;2014;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;12.55
N6;Município;2303204;Caririaçu - CE;2015;2015;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;8.55
N6;Município;2303204;Caririaçu - CE;2016;2016;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;14.93
N6;Município;2303204;Caririaçu - CE;2017;2017;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;15.73
N6;Município;2303204;Caririaçu - CE;2018;2018;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;21.97
N6;Município;2303204;Caririaçu - CE;2019;2019;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;17.24
N6;Município;2303204;Caririaçu - CE;2020;2020;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;23.47
N6;Município;2303204;Caririaçu - CE;2021;2021;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;19.04
N6;Município;2303204;Caririaçu - CE;2022;2022;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2303204;Caririaçu - CE;2023;2023;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;...
N6;Município;2303303;Cariús - CE;2003;2003;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;28.66
N6;Município;2303303;Cariús - CE;2004;2004;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;24.17
N6;Município;2303303;Cariús - CE;2005;2005;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;15.32
N6;Município;2303303;Cariús - CE;2006;2006;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;20.90
N6;Município;2303303;Cariús - CE;2007;2007;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;16.10
N6;Município;2303303;Cariús - CE;2008;2008;516;Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total;%;17.97
