territorio_codigo;territorio_nome_x;ano_codigo;qtd_produzida_total_t;area_plantada_total_ha;area_colhida_total_ha;taxa_frustracao_safra;efetivo_bovino_cab;efetivo_caprino_cab;efetivo_ovino_cab;efetivo_suino_cab;efetivo_galinaceo_cab;_m_pam_ppm;territorio_nome_y;pib_correntes_mil_r;vab_total_mil_r;vab_agro_mil_r;participacao_vab_agro_pct;_m_com_pib
2307650;Maracanaú - CE;2003;21784.0;936.0;936.0;0.0;1432.0;249.0;143.0;5612.0;42450.0;both;Maracanaú - CE;1802231.0;1471364.0;2545.0;0.17;both
2307650;Maracanaú - CE;2004;23640.0;736.0;736.0;0.0;1455.0;253.0;145.0;5536.0;43009.0;both;Maracanaú - CE;2152460.0;1811440.0;3125.0;0.17;both
2307650;Maracanaú - CE;2005;17249.0;623.0;623.0;0.0;1405.0;243.0;138.0;5646.0;48140.0;both;Maracanaú - CE;2319339.0;1965577.0;3256.0;0.17;both
2307650;Maracanaú - CE;2006;17739.0;665.0;665.0;0.0;1450.0;246.0;142.0;5794.0;48687.0;both;Maracanaú - CE;2411696.0;1986692.0;3862.0;0.19;both
2307650;Maracanaú - CE;2007;22478.0;790.0;790.0;0.0;1488.0;268.0;148.0;5937.0;50808.0;both;Maracanaú - CE;2748986.0;2290859.0;4259.0;0.19;both
2307650;Maracanaú - CE;2008;22785.0;806.0;806.0;0.0;1520.0;291.0;155.0;5756.0;50943.0;both;Maracanaú - CE;3387386.0;2833565.0;4794.0;0.17;both
2307650;Maracanaú - CE;2009;20541.0;752.0;752.0;0.0;1592.0;289.0;173.0;3466.0;54973.0;both;Maracanaú - CE;3702590.0;3071015.0;3848.0;0.13;both
2307650;Maracanaú - CE;2010;20606.0;800.0;800.0;0.0;1512.0;297.0;176.0;3589.0;58256.0;both;Maracanaú - CE;4499790.0;3646296.0;3841.0;0.11;both
2307650;Maracanaú - CE;2011;815.0;383.0;383.0;0.0;1501.0;301.0;178.0;3530.0;59228.0;both;Maracanaú - CE;5005885.0;4066919.0;3869.0;0.1;both
2307650;Maracanaú - CE;2012;366.0;330.0;330.0;0.0;1553.0;330.0;190.0;3651.0;61055.0;both;Maracanaú - CE;5321236.0;4241273.0;3243.0;0.08;both
2307650;Maracanaú - CE;2013;197.0;306.0;305.0;0.0032679738562091387;2596.0;305.0;175.0;3383.0;56504.0;both;Maracanaú - CE;6291122.0;5046288.0;4551.0;0.09;both
2307650;Maracanaú - CE;2014;319.0;303.0;303.0;0.0;2517.0;299.0;166.0;3289.0;56889.0;both;Maracanaú - CE;7029386.0;5700938.0;5571.0;0.1;both
2307650;Maracanaú - CE;2015;199.0;341.0;338.0;0.008797653958944274;2633.0;295.0;163.0;3301.0;56233.0;both;Maracanaú - CE;7896114.0;6404481.0;5137.0;0.08;both
2307650;Maracanaú - CE;2016;228.0;342.0;339.0;0.00877192982456143;2257.0;915.0;557.0;2739.0;48965.0;both;Maracanaú - CE;8100726.0;6584975.0;6910.0;0.1;both
2307650;Maracanaú - CE;2017;975.0;361.0;361.0;0.0;2189.0;939.0;1097.0;2923.0;605900.0;both;Maracanaú - CE;8540212.0;6927887.0;14062.0;0.2;both
2307650;Maracanaú - CE;2018;434.0;261.0;261.0;0.0;1987.0;923.0;911.0;2150.0;619521.0;both;Maracanaú - CE;10330813.0;8433683.0;16571.0;0.2;both
2307650;Maracanaú - CE;2019;1355.0;442.0;442.0;0.0;2041.0;951.0;935.0;2210.0;637815.0;both;Maracanaú - CE;9746884.0;7903761.0;19878.0;0.25;both
2307650;Maracanaú - CE;2020;1800.0;519.0;519.0;0.0;1623.0;987.0;918.0;2187.0;659897.0;both;Maracanaú - CE;10031432.0;8093497.0;20848.0;0.26;both
2307650;Maracanaú - CE;2021;889.0;203.0;203.0;0.0;1470.0;1026.0;953.0;2248.0;674100.0;both;Maracanaú - CE;12336717.0;9676491.0;19854.0;0.21;both
2307650;Maracanaú - CE;2022;851.0;167.0;167.0;0.0;1337.0;1044.0;970.0;2306.0;698100.0;both;Maracanaú - CE;14004934.0;;;;both
2307650;Maracanaú - CE;2023;647.0;163.0;163.0;0.0;1294.0;894.0;870.0;11936.0;628100.0;both;Maracanaú - CE;13540094.0;;;;both
2307650;Maracanaú - CE;2024;432.0;189.0;189.0;0.0;1320.0;849.0;865.0;12533.0;640662.0;both;;;;;;left_only
2307700;Maranguape - CE;2003;27327.0;6231.0;6231.0;0.0;18215.0;822.0;3585.0;6266.0;467560.0;both;Maranguape - CE;300638.0;260310.0;21971.0;8.44;both
2307700;Maranguape - CE;2004;29861.0;6086.0;6086.0;0.0;17978.0;830.0;3621.0;6324.0;472236.0;both;Maranguape - CE;394789.0;345230.0;26260.0;7.61;both
2307700;Maranguape - CE;2005;22495.0;5373.0;5373.0;0.0;18335.0;865.0;4021.0;6508.0;564491.0;both;Maranguape - CE;496794.0;438735.0;24808.0;5.65;both
2307700;Maranguape - CE;2006;25089.0;5496.0;5496.0;0.0;18761.0;891.0;4198.0;6806.0;481951.0;both;Maranguape - CE;562958.0;495032.0;28586.0;5.77;both
2307700;Maranguape - CE;2007;30128.0;7509.0;7509.0;0.0;20103.0;912.0;4221.0;7110.0;619457.0;both;Maranguape - CE;629053.0;547216.0;27615.0;5.05;both
2307700;Maranguape - CE;2008;37190.0;7246.0;7246.0;0.0;21032.0;948.0;4388.0;7309.0;632637.0;both;Maranguape - CE;726042.0;630164.0;32398.0;5.14;both
2307700;Maranguape - CE;2009;35027.0;7195.0;7195.0;0.0;17656.0;1018.0;4422.0;4037.0;644724.0;both;Maranguape - CE;719003.0;626329.0;32861.0;5.25;both
2307700;Maranguape - CE;2010;34405.0;7567.0;7567.0;0.0;18186.0;1055.0;4570.0;4171.0;663972.0;both;Maranguape - CE;820090.0;706679.0;37104.0;5.25;both
2307700;Maranguape - CE;2011;40969.0;8197.0;8197.0;0.0;18000.0;1100.0;4600.0;4013.0;683982.0;both;Maranguape - CE;865979.0;748616.0;44153.0;5.9;both
2307700;Maranguape - CE;2012;10209.0;5375.0;5375.0;0.0;16500.0;1210.0;4720.0;4195.0;710581.0;both;Maranguape - CE;913070.0;787239.0;29419.0;3.74;both
2307700;Maranguape - CE;2013;9341.0;4888.0;4117.0;0.15773322422258595;18999.0;1310.0;5147.0;3965.0;651052.0;both;Maranguape - CE;944514.0;812679.0;30703.0;3.78;both
2307700;Maranguape - CE;2014;4304.0;3967.0;3967.0;0.0;20332.0;1335.0;5255.0;3699.0;672085.0;both;Maranguape - CE;1059587.0;926607.0;39080.0;4.22;both
2307700;Maranguape - CE;2015;5003.0;4234.0;4234.0;0.0;20307.0;1345.0;5356.0;3712.0;673515.0;both;Maranguape - CE;1140316.0;995580.0;39480.0;3.97;both
2307700;Maranguape - CE;2016;2989.0;3000.0;3000.0;0.0;18672.0;5353.0;18542.0;53825.0;674098.0;both;Maranguape - CE;1259097.0;1104761.0;42921.0;3.89;both
2307700;Maranguape - CE;2017;8172.0;3982.0;3982.0;0.0;18315.0;5609.0;18890.0;35180.0;898256.0;both;Maranguape - CE;1368102.0;1191640.0;54361.0;4.56;both
2307700;Maranguape - CE;2018;7013.0;4421.0;4421.0;0.0;18515.0;5935.0;18715.0;36200.0;926551.0;both;Maranguape - CE;1495052.0;1309813.0;58995.0;4.5;both
2307700;Maranguape - CE;2019;6862.0;3006.0;3006.0;0.0;18997.0;5998.0;19115.0;37081.0;951992.0;both;Maranguape - CE;1534351.0;1346464.0;50265.0;3.73;both
2307700;Maranguape - CE;2020;6643.0;1804.0;1804.0;0.0;17477.0;5676.0;18088.0;36098.0;876098.0;both;Maranguape - CE;1504587.0;1311859.0;60372.0;4.6;both
2307700;Maranguape - CE;2021;5074.0;1800.0;1800.0;0.0;16079.0;5835.0;18580.0;14659.0;900400.0;both;Maranguape - CE;1649528.0;1411529.0;64265.0;4.55;both
2307700;Maranguape - CE;2022;4973.0;1630.0;1630.0;0.0;15171.0;5975.0;18831.0;15157.0;919758.0;both;Maranguape - CE;1793354.0;;;;both
2307700;Maranguape - CE;2023;5696.0;1665.0;1665.0;0.0;14955.0;5730.0;17930.0;14343.0;879758.0;both;Maranguape - CE;2011194.0;;;;both
2307700;Maranguape - CE;2024;5705.0;1510.0;1510.0;0.0;15852.0;5444.0;21697.0;15055.0;1139455.0;both;;;;;;left_only
2307809;Marco - CE;2003;19073.0;11494.0;11494.0;0.0;9296.0;4078.0;5048.0;7725.0;25110.0;both;Marco - CE;53631.0;49698.0;7676.0;15.45;both
2307809;Marco - CE;2004;15483.0;11975.0;11975.0;0.0;9620.0;4180.0;5510.0;7373.0;25114.0;both;Marco - CE;60236.0;55426.0;7300.0;13.17;both
2307809;Marco - CE;2005;11758.0;11810.0;11810.0;0.0;9523.0;4348.0;5758.0;7446.0;25490.0;both;Marco - CE;66278.0;61045.0;6855.0;11.23;both
2307809;Marco - CE;2006;17823.0;11904.0;11904.0;0.0;9475.0;4392.0;5875.0;7402.0;25524.0;both;Marco - CE;72359.0;66341.0;7818.0;11.78;both
2307809;Marco - CE;2007;11080.0;11872.0;11872.0;0.0;9238.0;4436.0;5935.0;7218.0;25663.0;both;Marco - CE;82849.0;76120.0;7256.0;9.53;both
2307809;Marco - CE;2008;16778.0;12373.0;12373.0;0.0;9148.0;4592.0;6215.0;7109.0;25859.0;both;Marco - CE;100376.0;92055.0;8432.0;9.16;both
2307809;Marco - CE;2009;12370.0;13114.0;12334.0;0.05947842000915049;8775.0;4775.0;6476.0;7292.0;26576.0;both;Marco - CE;102219.0;93737.0;7568.0;8.07;both
2307809;Marco - CE;2010;8715.0;13278.0;13278.0;0.0;8730.0;5012.0;6787.0;7045.0;26640.0;both;Marco - CE;149580.0;135929.0;6922.0;5.09;both
2307809;Marco - CE;2011;19162.0;13591.0;13591.0;0.0;8752.0;5215.0;7058.0;7215.0;91890.0;both;Marco - CE;160880.0;146409.0;11889.0;8.12;both
2307809;Marco - CE;2012;13637.0;14882.0;14882.0;0.0;10890.0;5375.0;7270.0;6588.0;93267.0;both;Marco - CE;196904.0;179146.0;14115.0;7.88;both
2307809;Marco - CE;2013;8250.0;13283.0;13283.0;0.0;11216.0;5402.0;7420.0;6615.0;93265.0;both;Marco - CE;207680.0;189145.0;12034.0;6.36;both
2307809;Marco - CE;2014;14028.0;12797.0;12797.0;0.0;10277.0;5429.0;7460.0;6285.0;93731.0;both;Marco - CE;248602.0;226451.0;11277.0;4.98;both
2307809;Marco - CE;2015;10119.0;12535.0;12535.0;0.0;9723.0;5158.0;7087.0;4714.0;92794.0;both;Marco - CE;261287.0;236178.0;13487.0;5.71;both
2307809;Marco - CE;2016;12430.0;12438.0;12438.0;0.0;9786.0;5313.0;7193.0;4809.0;94549.0;both;Marco - CE;272481.0;245928.0;12043.0;4.9;both
2307809;Marco - CE;2017;15251.0;13066.0;13066.0;0.0;9711.0;5271.0;7083.0;4851.0;94831.0;both;Marco - CE;312089.0;277782.0;14163.0;5.1;both
2307809;Marco - CE;2018;20777.0;12507.0;12507.0;0.0;7283.0;3425.0;4250.0;3882.0;85348.0;both;Marco - CE;321070.0;285672.0;16389.0;5.74;both
2307809;Marco - CE;2019;15512.0;11265.0;11265.0;0.0;7920.0;3600.0;4550.0;3795.0;87550.0;both;Marco - CE;333499.0;291074.0;15613.0;5.36;both
2307809;Marco - CE;2020;12685.0;11085.0;11085.0;0.0;7480.0;3470.0;4380.0;3975.0;90150.0;both;Marco - CE;346445.0;310985.0;20359.0;6.55;both
2307809;Marco - CE;2021;12224.0;11250.0;11250.0;0.0;7260.0;3120.0;4120.0;3590.0;85560.0;both;Marco - CE;390969.0;345809.0;25369.0;7.34;both
2307809;Marco - CE;2022;14186.0;11324.0;11324.0;0.0;6888.0;2874.0;3899.0;3970.0;88786.0;both;Marco - CE;410771.0;;;;both
2307809;Marco - CE;2023;11872.0;11388.0;11388.0;0.0;6755.0;2556.0;3584.0;4015.0;89842.0;both;Marco - CE;453537.0;;;;both
2307809;Marco - CE;2024;15356.0;11374.0;11374.0;0.0;5957.0;2329.0;3256.0;3533.0;91638.0;both;;;;;;left_only
2307908;Martinópole - CE;2003;1803.0;3434.0;3434.0;0.0;2468.0;2581.0;1803.0;2418.0;7190.0;both;Martinópole - CE;13772.0;13344.0;1313.0;9.84;both
2307908;Martinópole - CE;2004;1757.0;3444.0;3444.0;0.0;2505.0;2687.0;1895.0;2456.0;7334.0;both;Martinópole - CE;14865.0;14357.0;1339.0;9.33;both
2307908;Martinópole - CE;2005;1505.0;3800.0;3800.0;0.0;2551.0;2727.0;1931.0;2479.0;7411.0;both;Martinópole - CE;16782.0;16165.0;1617.0;10.0;both
2307908;Martinópole - CE;2006;1865.0;4007.0;4007.0;0.0;2583.0;2735.0;1947.0;2478.0;7438.0;both;Martinópole - CE;18765.0;18109.0;1705.0;9.42;both
2307908;Martinópole - CE;2007;1847.0;4018.0;4018.0;0.0;2609.0;2738.0;1951.0;2489.0;7471.0;both;Martinópole - CE;19395.0;18671.0;1796.0;9.62;both
2307908;Martinópole - CE;2008;1773.0;4004.0;4004.0;0.0;2646.0;2756.0;2048.0;2645.0;7460.0;both;Martinópole - CE;25202.0;24263.0;2233.0;9.2;both
2307908;Martinópole - CE;2009;1517.0;4056.0;4056.0;0.0;2492.0;4833.0;2068.0;4494.0;7609.0;both;Martinópole - CE;28292.0;27464.0;2085.0;7.59;both
2307908;Martinópole - CE;2010;1405.0;4856.0;4856.0;0.0;2566.0;5074.0;2171.0;4584.0;7990.0;both;Martinópole - CE;32796.0;31652.0;1933.0;6.11;both
2307908;Martinópole - CE;2011;6569.0;5236.0;5236.0;0.0;2617.0;5124.0;2279.0;4781.0;7974.0;both;Martinópole - CE;37011.0;35757.0;4465.0;12.49;both
2307908;Martinópole - CE;2012;2578.0;6236.0;6236.0;0.0;2538.0;5021.0;2233.0;4533.0;7893.0;both;Martinópole - CE;35652.0;34401.0;3579.0;10.4;both
2307908;Martinópole - CE;2013;4548.0;6208.0;6208.0;0.0;2682.0;5378.0;2096.0;4845.0;8290.0;both;Martinópole - CE;49960.0;48069.0;4234.0;8.81;both
2307908;Martinópole - CE;2014;5064.0;5832.0;5832.0;0.0;2810.0;5592.0;2050.0;5076.0;8157.0;both;Martinópole - CE;56520.0;54935.0;5105.0;9.29;both
2307908;Martinópole - CE;2015;5255.0;5755.0;5755.0;0.0;3320.0;8200.0;4110.0;7500.0;10000.0;both;Martinópole - CE;62843.0;60742.0;5090.0;8.38;both
2307908;Martinópole - CE;2016;6050.0;5601.0;5601.0;0.0;2915.0;6853.0;1780.0;6405.0;9500.0;both;Martinópole - CE;70372.0;68023.0;7680.0;11.29;both
2307908;Martinópole - CE;2017;4995.0;5332.0;5332.0;0.0;3123.0;7324.0;1762.0;6846.0;10549.0;both;Martinópole - CE;77394.0;74723.0;7505.0;10.04;both
2307908;Martinópole - CE;2018;4934.0;5546.0;5546.0;0.0;2342.0;6446.0;2114.0;7668.0;11076.0;both;Martinópole - CE;77764.0;74856.0;6732.0;8.99;both
2307908;Martinópole - CE;2019;4505.0;5597.0;5597.0;0.0;2108.0;5157.0;2325.0;6134.0;8861.0;both;Martinópole - CE;80276.0;77108.0;4840.0;6.28;both
2307908;Martinópole - CE;2020;5483.0;5634.0;5634.0;0.0;2000.0;4899.0;2208.0;5520.0;8418.0;both;Martinópole - CE;89836.0;86579.0;6788.0;7.84;both
2307908;Martinópole - CE;2021;5084.0;5655.0;5655.0;0.0;2200.0;2500.0;1200.0;3864.0;6061.0;both;Martinópole - CE;96327.0;92290.0;7437.0;8.06;both
2307908;Martinópole - CE;2022;5539.0;5655.0;5655.0;0.0;2368.0;2455.0;1140.0;4440.0;5758.0;both;Martinópole - CE;109552.0;;;;both
2307908;Martinópole - CE;2023;5466.0;5616.0;5616.0;0.0;2178.0;2309.0;1023.0;4415.0;5498.0;both;Martinópole - CE;125472.0;;;;both
2307908;Martinópole - CE;2024;5568.0;5621.0;5621.0;0.0;2090.0;2078.0;1043.0;3973.0;5334.0;both;;;;;;left_only
2308005;Massapê - CE;2003;18598.0;10270.0;10270.0;0.0;9268.0;3285.0;3466.0;16323.0;163821.0;both;Massapê - CE;58481.0;55999.0;14663.0;26.18;both
2308005;Massapê - CE;2004;17335.0;12156.0;12156.0;0.0;9550.0;3680.0;3820.0;16878.0;168400.0;both;Massapê - CE;60925.0;58401.0;11210.0;19.19;both
2308005;Massapê - CE;2005;21050.0;10391.0;10391.0;0.0;9646.0;3735.0;3886.0;17217.0;169554.0;both;Massapê - CE;66048.0;63363.0;11814.0;18.64;both
2308005;Massapê - CE;2006;21890.0;10242.0;10242.0;0.0;9680.0;3788.0;3921.0;17338.0;170171.0;both;Massapê - CE;73514.0;70623.0;12069.0;17.09;both
2308005;Massapê - CE;2007;21495.0;10264.0;10264.0;0.0;9702.0;3810.0;3967.0;17439.0;170441.0;both;Massapê - CE;82844.0;79544.0;11720.0;14.73;both
2308005;Massapê - CE;2008;19720.0;10034.0;10034.0;0.0;9726.0;3890.0;4026.0;17606.0;168060.0;both;Massapê - CE;98982.0;94831.0;13036.0;13.75;both
2308005;Massapê - CE;2009;13484.0;10214.0;10214.0;0.0;7803.0;3966.0;4103.0;17431.0;169957.0;both;Massapê - CE;107516.0;103421.0;11524.0;11.14;both
2308005;Massapê - CE;2010;7848.0;7484.0;7484.0;0.0;7935.0;3871.0;4173.0;17601.0;174254.0;both;Massapê - CE;120691.0;115365.0;10630.0;9.21;both
2308005;Massapê - CE;2011;19669.0;7772.0;7772.0;0.0;8077.0;3879.0;4239.0;17777.0;178842.0;both;Massapê - CE;137364.0;131895.0;15863.0;12.03;both
2308005;Massapê - CE;2012;13146.0;7389.0;7389.0;0.0;9611.0;4500.0;4535.0;16850.0;179170.0;both;Massapê - CE;143290.0;136944.0;13520.0;9.87;both
2308005;Massapê - CE;2013;4624.0;5699.0;5699.0;0.0;10757.0;4871.0;4952.0;18218.0;168204.0;both;Massapê - CE;165867.0;159486.0;12573.0;7.88;both
2308005;Massapê - CE;2014;2945.0;5265.0;5265.0;0.0;11403.0;5112.0;5192.0;19038.0;193434.0;both;Massapê - CE;196023.0;188106.0;12201.0;6.49;both
2308005;Massapê - CE;2015;1612.0;5256.0;5256.0;0.0;10833.0;5500.0;4900.0;22000.0;80000.0;both;Massapê - CE;207039.0;196889.0;13088.0;6.65;both
2308005;Massapê - CE;2016;1135.0;4677.0;4677.0;0.0;9245.0;7505.0;6458.0;25500.0;221000.0;both;Massapê - CE;227628.0;216335.0;13516.0;6.25;both
2308005;Massapê - CE;2017;2115.0;5053.0;5051.0;0.0003958044725905774;9707.0;7350.0;6250.0;27790.0;229870.0;both;Massapê - CE;255896.0;243852.0;15990.0;6.56;both
2308005;Massapê - CE;2018;2689.0;4184.0;4184.0;0.0;10871.0;6982.0;6875.0;30569.0;275584.0;both;Massapê - CE;278607.0;265858.0;20012.0;7.53;both
2308005;Massapê - CE;2019;2274.0;4092.0;4092.0;0.0;8696.0;6633.0;7219.0;33626.0;358259.0;both;Massapê - CE;295095.0;279646.0;17357.0;6.21;both
2308005;Massapê - CE;2020;1696.0;3898.0;3898.0;0.0;8480.0;6458.0;6995.0;37000.0;365424.0;both;Massapê - CE;320552.0;305041.0;24533.0;8.04;both
2308005;Massapê - CE;2021;2316.0;3905.0;3905.0;0.0;8000.0;6558.0;7095.0;38000.0;365524.0;both;Massapê - CE;378718.0;358131.0;27082.0;7.56;both
2308005;Massapê - CE;2022;2153.0;3914.0;3914.0;0.0;7892.0;6886.0;6771.0;41700.0;356030.0;both;Massapê - CE;441702.0;;;;both
2308005;Massapê - CE;2023;2156.0;3784.0;3784.0;0.0;7790.0;6550.0;6678.0;42120.0;352230.0;both;Massapê - CE;483230.0;;;;both
2308005;Massapê - CE;2024;2354.0;3782.0;3782.0;0.0;7735.0;5936.0;5953.0;43379.0;288470.0;both;;;;;;left_only
2308104;Mauriti - CE;2003;44192.0;35348.0;35348.0;0.0;26246.0;3399.0;5428.0;9801.0;141573.0;both;Mauriti - CE;93763.0;89965.0;31954.0;35.52;both
2308104;Mauriti - CE;2004;34761.0;32666.0;30750.0;0.058654258250168345;26876.0;3463.0;5612.0;10072.0;144679.0;both;Mauriti - CE;95093.0;90488.0;27753.0;30.67;both
2308104;Mauriti - CE;2005;20755.0;25318.0;25318.0;0.0;27830.0;3600.0;5865.0;10400.0;149478.0;both;Mauriti - CE;96297.0;91300.0;21355.0;23.39;both
2308104;Mauriti - CE;2006;72641.0;33958.0;33958.0;0.0;29200.0;3780.0;6131.0;10774.0;156669.0;both;Mauriti - CE;139054.0;133601.0;50138.0;37.53;both
2308104;Mauriti - CE;2007;71320.0;36253.0;36253.0;0.0;30467.0;3936.0;6389.0;11148.0;163469.0;both;Mauriti - CE;151529.0;146326.0;54455.0;37.21;both
2308104;Mauriti - CE;2008;57393.0;37637.0;37637.0;0.0;31686.0;4093.0;6645.0;11497.0;170008.0;both;Mauriti - CE;183292.0;177010.0;63346.0;35.79;both
2308104;Mauriti - CE;2009;69081.0;38830.0;38830.0;0.0;32320.0;4175.0;6778.0;11627.0;173408.0;both;Mauriti - CE;196029.0;189759.0;67382.0;35.51;both
2308104;Mauriti - CE;2010;18769.0;27116.0;27116.0;0.0;33322.0;4321.0;6910.0;11952.0;180041.0;both;Mauriti - CE;187164.0;179429.0;41520.0;23.14;both
2308104;Mauriti - CE;2011;58415.0;30784.0;30784.0;0.0;34355.0;4472.0;7045.0;12286.0;186928.0;both;Mauriti - CE;286138.0;275957.0;76347.0;27.67;both
2308104;Mauriti - CE;2012;18314.0;22188.0;22188.0;0.0;35364.0;4629.0;7182.0;12629.0;194078.0;both;Mauriti - CE;249374.0;237705.0;49914.0;21.0;both
2308104;Mauriti - CE;2013;8996.0;8624.0;8624.0;0.0;33160.0;4517.0;7198.0;11452.0;195230.0;both;Mauriti - CE;251363.0;238617.0;37595.0;15.76;both
2308104;Mauriti - CE;2014;15575.0;6320.0;6320.0;0.0;33171.0;4381.0;7054.0;11108.0;206943.0;both;Mauriti - CE;316347.0;297836.0;55207.0;18.54;both
2308104;Mauriti - CE;2015;5222.0;10184.0;10184.0;0.0;33432.0;5641.0;9874.0;10146.0;207345.0;both;Mauriti - CE;316619.0;292888.0;32970.0;11.26;both
2308104;Mauriti - CE;2016;7458.0;12080.0;12080.0;0.0;33054.0;5620.0;9792.0;10132.0;154250.0;both;Mauriti - CE;336676.0;315121.0;47122.0;14.95;both
2308104;Mauriti - CE;2017;19842.0;19698.0;19698.0;0.0;32600.0;5700.0;9400.0;6400.0;228000.0;both;Mauriti - CE;371102.0;352460.0;76230.0;21.63;both
2308104;Mauriti - CE;2018;42133.0;20429.0;20429.0;0.0;32000.0;5740.0;9450.0;6408.0;230000.0;both;Mauriti - CE;411896.0;394440.0;102997.0;26.11;both
2308104;Mauriti - CE;2019;18350.0;12628.0;12628.0;0.0;35000.0;5900.0;11800.0;7010.0;268000.0;both;Mauriti - CE;420912.0;399723.0;87231.0;21.82;both
2308104;Mauriti - CE;2020;34006.0;12330.0;12330.0;0.0;40300.0;6300.0;12500.0;7600.0;290000.0;both;Mauriti - CE;474650.0;452306.0;115787.0;25.6;both
2308104;Mauriti - CE;2021;23236.0;15844.0;15844.0;0.0;45000.0;6500.0;13250.0;7720.0;310000.0;both;Mauriti - CE;517496.0;490672.0;128284.0;26.14;both
2308104;Mauriti - CE;2022;60346.0;20748.0;20748.0;0.0;45900.0;6630.0;13515.0;7874.0;319000.0;both;Mauriti - CE;640789.0;;;;both
2308104;Mauriti - CE;2023;36434.0;22778.0;22778.0;0.0;46139.0;6205.0;13785.0;7992.0;469270.0;both;Mauriti - CE;707667.0;;;;both
2308104;Mauriti - CE;2024;26761.0;14958.0;14958.0;0.0;48445.0;6329.0;14060.0;8791.0;526821.0;both;;;;;;left_only
2308203;Meruoca - CE;2003;15263.0;4504.0;4504.0;0.0;1435.0;473.0;53.0;1356.0;25829.0;both;Meruoca - CE;22485.0;21889.0;5535.0;25.29;both
2308203;Meruoca - CE;2004;15003.0;4540.0;4540.0;0.0;1452.0;470.0;51.0;1397.0;25700.0;both;Meruoca - CE;24373.0;23523.0;5242.0;22.28;both
2308203;Meruoca - CE;2005;14997.0;3980.0;3980.0;0.0;1470.0;476.0;60.0;1473.0;25518.0;both;Meruoca - CE;25386.0;24386.0;4709.0;19.31;both
2308203;Meruoca - CE;2006;14516.0;3995.0;3995.0;0.0;1482.0;481.0;65.0;1532.0;25585.0;both;Meruoca - CE;28971.0;27939.0;5344.0;19.13;both
2308203;Meruoca - CE;2007;15194.0;4090.0;4090.0;0.0;1480.0;478.0;59.0;1530.0;25646.0;both;Meruoca - CE;31850.0;30863.0;4771.0;15.46;both
2308203;Meruoca - CE;2008;15696.0;4109.0;4109.0;0.0;1484.0;480.0;63.0;1532.0;25617.0;both;Meruoca - CE;36338.0;35272.0;5473.0;15.52;both
2308203;Meruoca - CE;2009;14053.0;4133.0;4075.0;0.014033389789499195;1492.0;498.0;67.0;1560.0;25927.0;both;Meruoca - CE;38599.0;37467.0;4723.0;12.6;both
2308203;Meruoca - CE;2010;14913.0;4634.0;4634.0;0.0;1640.0;507.0;77.0;1600.0;27809.0;both;Meruoca - CE;47779.0;45998.0;5659.0;12.3;both
2308203;Meruoca - CE;2011;16258.0;4477.0;4477.0;0.0;1247.0;539.0;84.0;1610.0;27566.0;both;Meruoca - CE;56522.0;54629.0;7562.0;13.84;both
2308203;Meruoca - CE;2012;15542.0;4188.0;4188.0;0.0;1376.0;510.0;75.0;1449.0;27014.0;both;Meruoca - CE;59196.0;57520.0;6977.0;12.13;both
2308203;Meruoca - CE;2013;14889.0;3703.0;3703.0;0.0;1227.0;462.0;79.0;1529.0;28432.0;both;Meruoca - CE;66688.0;64867.0;5972.0;9.21;both
2308203;Meruoca - CE;2014;848.0;745.0;745.0;0.0;1171.0;439.0;82.0;1496.0;29340.0;both;Meruoca - CE;72441.0;70079.0;3492.0;4.98;both
2308203;Meruoca - CE;2015;731.0;567.0;567.0;0.0;1181.0;467.0;79.0;1562.0;30770.0;both;Meruoca - CE;79926.0;77152.0;3558.0;4.61;both
2308203;Meruoca - CE;2016;1266.0;611.0;611.0;0.0;1204.0;420.0;67.0;1700.0;33847.0;both;Meruoca - CE;88144.0;84907.0;4857.0;5.72;both
2308203;Meruoca - CE;2017;1466.0;823.0;823.0;0.0;1300.0;450.0;81.0;1740.0;35000.0;both;Meruoca - CE;96490.0;92897.0;6201.0;6.67;both
2308203;Meruoca - CE;2018;1733.0;894.0;894.0;0.0;1345.0;467.0;390.0;1784.0;35945.0;both;Meruoca - CE;102225.0;98702.0;7179.0;7.27;both
2308203;Meruoca - CE;2019;1729.0;905.0;905.0;0.0;1278.0;421.0;359.0;1517.0;28756.0;both;Meruoca - CE;110791.0;106726.0;7457.0;6.99;both
2308203;Meruoca - CE;2020;1773.0;904.0;904.0;0.0;960.0;380.0;345.0;1365.0;27605.0;both;Meruoca - CE;122359.0;118053.0;8916.0;7.55;both
2308203;Meruoca - CE;2021;1754.0;905.0;905.0;0.0;680.0;340.0;305.0;1200.0;26600.0;both;Meruoca - CE;129293.0;124084.0;8694.0;7.01;both
2308203;Meruoca - CE;2022;1785.0;924.0;924.0;0.0;598.0;210.0;230.0;1260.0;23900.0;both;Meruoca - CE;143855.0;;;;both
2308203;Meruoca - CE;2023;1702.0;926.0;926.0;0.0;523.0;189.0;235.0;1415.0;22547.0;both;Meruoca - CE;166664.0;;;;both
2308203;Meruoca - CE;2024;1749.0;935.0;935.0;0.0;496.0;181.0;221.0;1281.0;22040.0;both;;;;;;left_only
2308302;Milagres - CE;2003;30838.0;24060.0;24060.0;0.0;13707.0;836.0;1815.0;3696.0;182006.0;both;Milagres - CE;69407.0;67186.0;20003.0;29.77;both
