territorio_codigo,territorio_nome,ano_nome,pam_area_colhida_banana,pam_area_colhida_cana,pam_area_colhida_castanha_caju,pam_area_colhida_feijao,pam_area_colhida_mandioca,pam_area_colhida_melao,pam_area_colhida_milho,pam_area_plantada_banana,pam_area_plantada_cana,pam_area_plantada_castanha_caju,pam_area_plantada_feijao,pam_area_plantada_mandioca,pam_area_plantada_melao,pam_area_plantada_milho,pam_quantidade_banana,pam_quantidade_cana,pam_quantidade_castanha_caju,pam_quantidade_feijao,pam_quantidade_mandioca,pam_quantidade_melao,pam_quantidade_milho,pam_rendimento_banana,pam_rendimento_cana,pam_rendimento_castanha_caju,pam_rendimento_feijao,pam_rendimento_mandioca,pam_rendimento_melao,pam_rendimento_milho,pam_valor_banana,pam_valor_cana,pam_valor_castanha_caju,pam_valor_feijao,pam_valor_mandioca,pam_valor_melao,pam_valor_milho,ppm_efetivo_bovino,ppm_efetivo_caprino,ppm_efetivo_galinaceos,ppm_efetivo_ovino,ppm_efetivo_suino,pib_pct_agropecuario_vab,pib_pib,pib_vab_agropecuario,pib_vab_total
2301901,Barbalha - CE,2023,598.0,194.0,154.0,427.0,139.0,0.0,600.0,598.0,194.0,154.0,427.0,139.0,0.0,600.0,11761.0,18624.0,49.0,284.0,2442.0,0.0,1080.0,19667.0,96000.0,318.0,665.0,17568.0,0.0,1800.0,15275.0,4165.0,179.0,1946.0,4703.0,0.0,1436.0,7443.0,1324.0,138798.0,4180.0,4434.0,,1646404.0,,
2301901,Barbalha - CE,2024,584.0,191.0,154.0,418.0,141.0,0.0,575.0,584.0,191.0,154.0,418.0,141.0,0.0,575.0,11712.0,18388.0,45.0,267.0,2628.0,0.0,1173.0,20055.0,96272.0,292.0,639.0,18638.0,0.0,2040.0,19140.0,3678.0,150.0,1613.0,5941.0,0.0,1605.0,7890.0,1301.0,144350.0,4310.0,4590.0,,,,
2301950,Barreira - CE,2003,5.0,6.0,7800.0,1212.0,890.0,0.0,450.0,5.0,6.0,7800.0,1212.0,890.0,0.0,450.0,20.0,231.0,2964.0,755.0,13350.0,0.0,475.0,4000.0,38500.0,380.0,622.0,15000.0,0.0,1055.0,6.0,6.0,2668.0,702.0,1602.0,0.0,285.0,4425.0,164.0,519125.0,780.0,1009.0,20.75,37869.0,7446.0,35887.0
2301950,Barreira - CE,2004,5.0,5.0,7800.0,1405.0,880.0,0.0,556.0,5.0,5.0,7800.0,1405.0,880.0,0.0,556.0,25.0,180.0,3042.0,894.0,13054.0,0.0,776.0,5000.0,36000.0,390.0,636.0,14834.0,0.0,1395.0,8.0,5.0,4099.0,901.0,1958.0,0.0,357.0,4443.0,175.0,519989.0,786.0,1046.0,21.69,44009.0,8994.0,41461.0
2301950,Barreira - CE,2005,5.0,6.0,7800.0,1511.0,1090.0,0.0,594.0,5.0,6.0,7800.0,1511.0,1090.0,0.0,594.0,30.0,228.0,2246.0,1179.0,16080.0,0.0,831.0,6000.0,38000.0,287.0,780.0,14752.0,0.0,1398.0,8.0,8.0,2358.0,1274.0,1930.0,0.0,374.0,4463.0,184.0,520943.0,794.0,1087.0,21.0,47932.0,9524.0,45356.0
2301950,Barreira - CE,2006,5.0,7.0,7800.0,1337.0,740.0,0.0,574.0,5.0,7.0,7800.0,1337.0,740.0,0.0,574.0,33.0,280.0,3510.0,1097.0,10190.0,0.0,874.0,6600.0,40000.0,450.0,820.0,13770.0,0.0,1522.0,9.0,10.0,2948.0,1199.0,1019.0,0.0,393.0,4486.0,194.0,521958.0,803.0,1132.0,18.8,54394.0,9650.0,51328.0
2301950,Barreira - CE,2007,5.0,8.0,7800.0,1370.0,770.0,0.0,535.0,5.0,8.0,7800.0,1370.0,770.0,0.0,535.0,30.0,304.0,1685.0,768.0,10780.0,0.0,594.0,6000.0,38000.0,216.0,560.0,14000.0,0.0,1110.0,9.0,12.0,1382.0,958.0,1170.0,0.0,251.0,4512.0,205.0,522994.0,814.0,1183.0,16.53,56517.0,8852.0,53557.0
2301950,Barreira - CE,2008,5.0,8.0,10660.0,1360.0,720.0,0.0,526.0,5.0,8.0,10660.0,1360.0,720.0,0.0,526.0,33.0,309.0,4196.0,802.0,9360.0,0.0,842.0,6600.0,38625.0,393.0,589.0,13000.0,0.0,1600.0,12.0,12.0,3575.0,1116.0,1685.0,0.0,421.0,4540.0,218.0,524069.0,827.0,1237.0,16.54,68675.0,10751.0,65004.0
2301950,Barreira - CE,2009,5.0,8.0,11027.0,1394.0,720.0,0.0,500.0,5.0,8.0,11027.0,1394.0,720.0,0.0,500.0,34.0,310.0,3480.0,406.0,6336.0,0.0,533.0,6800.0,38750.0,315.0,291.0,8800.0,0.0,1066.0,13.0,12.0,3337.0,541.0,1090.0,0.0,220.0,4570.0,233.0,525162.0,842.0,1294.0,14.05,74751.0,9975.0,71011.0
2301950,Barreira - CE,2010,5.0,10.0,11027.0,1005.0,1440.0,0.0,400.0,5.0,10.0,11027.0,1005.0,1440.0,0.0,400.0,34.0,388.0,1010.0,245.0,8613.0,0.0,128.0,6800.0,38800.0,91.0,243.0,5981.0,0.0,320.0,15.0,15.0,1588.0,455.0,1464.0,0.0,71.0,4603.0,251.0,526305.0,860.0,1356.0,13.72,79705.0,10450.0,76183.0
2301950,Barreira - CE,2011,6.0,15.0,11027.0,1695.0,360.0,0.0,550.0,6.0,15.0,11027.0,1695.0,360.0,0.0,550.0,41.0,582.0,3065.0,511.0,4685.0,0.0,589.0,6833.0,38800.0,278.0,301.0,13014.0,0.0,1071.0,25.0,24.0,3777.0,958.0,895.0,0.0,341.0,4638.0,271.0,527555.0,881.0,1367.0,16.16,94907.0,14602.0,90336.0
2301950,Barreira - CE,2012,6.0,15.0,11027.0,1758.0,360.0,0.0,610.0,6.0,15.0,11027.0,1758.0,360.0,0.0,610.0,34.0,461.0,1080.0,369.0,2029.0,0.0,237.0,5667.0,30733.0,98.0,210.0,5636.0,0.0,389.0,16.0,20.0,1631.0,1978.0,590.0,0.0,166.0,4089.0,265.0,518401.0,862.0,1353.0,9.71,142380.0,13146.0,135339.0
2301950,Barreira - CE,2013,6.0,15.0,10900.0,1035.0,374.0,0.0,430.0,6.0,15.0,10900.0,1035.0,374.0,0.0,430.0,18.0,585.0,1583.0,363.0,2116.0,0.0,365.0,3000.0,39000.0,145.0,351.0,5658.0,0.0,849.0,9.0,28.0,2692.0,1414.0,635.0,0.0,268.0,3337.0,271.0,565000.0,870.0,1465.0,13.11,111136.0,13947.0,106377.0
2301950,Barreira - CE,2014,6.0,15.0,9940.0,1175.0,212.0,0.0,480.0,6.0,15.0,9940.0,1175.0,212.0,0.0,480.0,25.0,468.0,2228.0,604.0,2290.0,0.0,612.0,4167.0,31200.0,224.0,514.0,10802.0,0.0,1275.0,13.0,23.0,5669.0,1208.0,687.0,0.0,355.0,3438.0,279.0,398000.0,878.0,1567.0,12.03,124663.0,14336.0,119164.0
2301950,Barreira - CE,2015,6.0,15.0,10090.0,1180.0,175.0,0.0,450.0,6.0,15.0,10090.0,1180.0,175.0,0.0,450.0,41.0,585.0,2281.0,485.0,1855.0,0.0,245.0,6833.0,39000.0,226.0,411.0,10600.0,0.0,544.0,21.0,32.0,7329.0,1164.0,325.0,0.0,171.0,3128.0,287.0,400000.0,885.0,1660.0,11.85,135582.0,15261.0,128803.0
2301950,Barreira - CE,2016,5.0,16.0,9800.0,1456.0,65.0,0.0,370.0,5.0,16.0,9800.0,1456.0,65.0,0.0,370.0,25.0,400.0,787.0,463.0,553.0,0.0,89.0,5000.0,25000.0,80.0,318.0,8508.0,0.0,241.0,17.0,24.0,3402.0,2056.0,111.0,0.0,81.0,3079.0,295.0,400100.0,880.0,1680.0,10.78,145795.0,14899.0,138269.0
2301950,Barreira - CE,2017,4.0,5.0,10100.0,1255.0,50.0,0.0,575.0,4.0,5.0,10100.0,1255.0,50.0,0.0,575.0,18.0,168.0,3570.0,566.0,478.0,0.0,559.0,4500.0,33600.0,353.0,451.0,9560.0,0.0,972.0,32.0,10.0,14122.0,874.0,129.0,0.0,361.0,3396.0,388.0,454219.0,1013.0,1077.0,13.98,164954.0,21913.0,156740.0
2301950,Barreira - CE,2018,4.0,2.0,10395.0,1205.0,150.0,0.0,590.0,4.0,2.0,10395.0,1205.0,150.0,0.0,590.0,23.0,80.0,3110.0,619.0,1650.0,0.0,777.0,5750.0,40000.0,299.0,514.0,11000.0,0.0,1317.0,46.0,5.0,10928.0,1238.0,495.0,0.0,544.0,3282.0,405.0,227589.0,998.0,995.0,11.28,161614.0,17431.0,154577.0
2301950,Barreira - CE,2019,6.0,2.0,10395.0,1058.0,150.0,0.0,669.0,6.0,2.0,10395.0,1058.0,150.0,0.0,669.0,34.0,72.0,2747.0,444.0,1399.0,0.0,814.0,5667.0,36000.0,264.0,420.0,9327.0,0.0,1217.0,31.0,7.0,7419.0,1297.0,182.0,0.0,597.0,3380.0,413.0,238968.0,1018.0,1015.0,9.37,183368.0,16154.0,172467.0
2301950,Barreira - CE,2020,8.0,2.0,10395.0,1050.0,60.0,0.0,725.0,8.0,2.0,10395.0,1050.0,60.0,0.0,725.0,44.0,76.0,3429.0,473.0,600.0,0.0,797.0,5500.0,38000.0,330.0,450.0,10000.0,0.0,1099.0,47.0,9.0,13818.0,1906.0,120.0,0.0,783.0,3481.0,421.0,250916.0,1038.0,1035.0,11.6,206859.0,22683.0,195580.0
2301950,Barreira - CE,2021,8.0,2.0,10535.0,1048.0,60.0,0.0,760.0,8.0,2.0,10535.0,1048.0,60.0,0.0,760.0,43.0,71.0,4976.0,534.0,546.0,0.0,869.0,5375.0,35500.0,472.0,510.0,9100.0,0.0,1143.0,59.0,11.0,27618.0,2957.0,104.0,0.0,1582.0,3829.0,425.0,256000.0,1200.0,1241.0,15.46,240016.0,35044.0,226647.0
2301950,Barreira - CE,2022,8.0,2.0,10585.0,1280.0,60.0,0.0,780.0,8.0,2.0,10585.0,1280.0,60.0,0.0,780.0,49.0,74.0,2932.0,268.0,570.0,0.0,741.0,6125.0,37000.0,277.0,209.0,9500.0,0.0,950.0,59.0,12.0,10960.0,1555.0,175.0,0.0,1083.0,3943.0,437.0,263680.0,1236.0,1290.0,,267357.0,,
2301950,Barreira - CE,2023,8.0,2.0,10643.0,1220.0,90.0,0.0,1100.0,8.0,2.0,10643.0,1220.0,90.0,0.0,1100.0,36.0,72.0,1866.0,238.0,1260.0,0.0,944.0,4500.0,36000.0,175.0,195.0,14000.0,0.0,858.0,75.0,15.0,6711.0,1269.0,473.0,0.0,1348.0,4500.0,393.0,291732.0,1360.0,2000.0,,289445.0,,
2301950,Barreira - CE,2024,9.0,3.0,10736.0,1340.0,66.0,0.0,1000.0,9.0,3.0,10736.0,1340.0,66.0,0.0,1000.0,39.0,108.0,3501.0,267.0,1314.0,0.0,395.0,4333.0,36000.0,326.0,199.0,19909.0,0.0,395.0,100.0,54.0,17454.0,1791.0,850.0,0.0,555.0,5500.0,432.0,306319.0,1496.0,2200.0,,,,
2302008,Barro - CE,2003,90.0,120.0,13.0,6000.0,100.0,0.0,7500.0,90.0,120.0,13.0,6000.0,100.0,0.0,7500.0,625.0,6012.0,5.0,1620.0,962.0,0.0,9750.0,6944.0,50100.0,384.0,270.0,9620.0,0.0,1300.0,190.0,210.0,5.0,2090.0,231.0,0.0,3705.0,13894.0,2351.0,53712.0,2697.0,5388.0,35.62,45046.0,15460.0,43402.0
2302008,Barro - CE,2004,90.0,100.0,13.0,5737.0,25.0,0.0,7524.0,90.0,100.0,13.0,5868.0,25.0,0.0,7524.0,675.0,5000.0,6.0,1061.0,200.0,0.0,5182.0,7500.0,50000.0,461.0,184.0,8000.0,0.0,688.0,259.0,200.0,7.0,1030.0,43.0,0.0,1941.0,14227.0,2398.0,55054.0,2745.0,5465.0,26.21,42057.0,10511.0,40101.0
2302008,Barro - CE,2005,100.0,70.0,13.0,2595.0,42.0,0.0,4008.0,100.0,70.0,13.0,2595.0,42.0,0.0,4008.0,960.0,2940.0,5.0,535.0,420.0,0.0,1178.0,9600.0,42000.0,384.0,206.0,10000.0,0.0,293.0,396.0,105.0,5.0,824.0,40.0,0.0,409.0,14675.0,2492.0,57069.0,2817.0,5578.0,21.9,45160.0,9401.0,42930.0
2302008,Barro - CE,2006,100.0,60.0,13.0,3930.0,44.0,0.0,5740.0,100.0,60.0,13.0,3930.0,44.0,0.0,5740.0,1500.0,2400.0,5.0,1944.0,550.0,0.0,11480.0,15000.0,40000.0,384.0,494.0,12500.0,0.0,2000.0,825.0,94.0,5.0,1750.0,52.0,0.0,3574.0,15251.0,2591.0,58681.0,2889.0,5668.0,29.8,60953.0,17396.0,58378.0
2302008,Barro - CE,2007,105.0,45.0,13.0,2398.0,47.0,0.0,4890.0,105.0,45.0,13.0,2398.0,47.0,0.0,4890.0,1190.0,1500.0,7.0,432.0,505.0,0.0,2400.0,11333.0,33333.0,538.0,180.0,10744.0,0.0,490.0,667.0,61.0,6.0,642.0,89.0,0.0,993.0,15754.0,2684.0,60031.0,2953.0,5750.0,18.49,58577.0,10331.0,55882.0
2302008,Barro - CE,2008,105.0,40.0,13.0,3590.0,3.0,0.0,6500.0,105.0,40.0,13.0,3590.0,3.0,0.0,6500.0,1575.0,1600.0,8.0,1871.0,36.0,0.0,11486.0,15000.0,40000.0,615.0,521.0,12000.0,0.0,1767.0,931.0,55.0,9.0,3403.0,6.0,0.0,5802.0,16116.0,2789.0,62012.0,3039.0,5890.0,29.65,83269.0,23795.0,80263.0
2302008,Barro - CE,2009,105.0,35.0,13.0,3696.0,3.0,0.0,6700.0,105.0,35.0,13.0,3696.0,3.0,0.0,6700.0,1600.0,1330.0,9.0,1831.0,28.0,0.0,11095.0,15238.0,38000.0,692.0,495.0,9333.0,0.0,1655.0,936.0,45.0,8.0,3090.0,9.0,0.0,4055.0,16326.0,2870.0,62818.0,3097.0,5967.0,25.5,86129.0,21198.0,83112.0
2302008,Barro - CE,2010,106.0,35.0,13.0,509.0,13.0,0.0,1995.0,106.0,35.0,13.0,509.0,13.0,0.0,1995.0,1600.0,1470.0,10.0,227.0,130.0,0.0,926.0,15094.0,42000.0,769.0,445.0,10000.0,0.0,464.0,965.0,65.0,12.0,759.0,24.0,0.0,451.0,16866.0,2985.0,65379.0,3169.0,6151.0,12.96,94975.0,11703.0,90324.0
2302008,Barro - CE,2011,81.0,38.0,13.0,1038.0,7.0,0.0,2903.0,81.0,38.0,13.0,1038.0,7.0,0.0,2903.0,1365.0,1634.0,9.0,378.0,73.0,0.0,4016.0,16852.0,43000.0,692.0,364.0,10429.0,0.0,1383.0,751.0,98.0,11.0,723.0,14.0,0.0,2329.0,17424.0,3104.0,68045.0,3243.0,6342.0,16.58,99156.0,15680.0,94593.0
2302008,Barro - CE,2012,81.0,27.0,13.0,1009.0,5.0,0.0,2898.0,81.0,27.0,13.0,1009.0,5.0,0.0,2898.0,1429.0,1080.0,2.0,128.0,7.0,0.0,1652.0,17642.0,40000.0,154.0,127.0,1400.0,0.0,570.0,1002.0,65.0,4.0,608.0,2.0,0.0,995.0,20272.0,3228.0,68725.0,3340.0,6416.0,14.23,105250.0,14128.0,99310.0
2302008,Barro - CE,2013,81.0,20.0,13.0,330.0,1.0,0.0,928.0,81.0,20.0,13.0,330.0,1.0,0.0,928.0,1383.0,840.0,4.0,81.0,6.0,0.0,617.0,17074.0,42000.0,308.0,245.0,6000.0,0.0,665.0,1165.0,55.0,8.0,276.0,3.0,0.0,469.0,17443.0,3328.0,68815.0,3380.0,5806.0,11.59,121567.0,13302.0,114811.0
2302008,Barro - CE,2014,50.0,10.0,5.0,438.0,8.0,0.0,1094.0,50.0,10.0,5.0,438.0,8.0,0.0,1094.0,1000.0,360.0,1.0,272.0,69.0,0.0,2128.0,20000.0,36000.0,200.0,621.0,8625.0,0.0,1945.0,839.0,26.0,2.0,690.0,43.0,0.0,1591.0,17059.0,3161.0,71567.0,3278.0,5631.0,11.71,141029.0,15771.0,134717.0
2302008,Barro - CE,2015,56.0,5.0,0.0,785.0,4.0,0.0,1000.0,56.0,5.0,0.0,785.0,4.0,0.0,1000.0,840.0,160.0,0.0,243.0,20.0,0.0,370.0,15000.0,32000.0,0.0,310.0,5000.0,0.0,370.0,625.0,14.0,0.0,518.0,20.0,0.0,222.0,16843.0,3879.0,71622.0,4029.0,4528.0,9.27,149082.0,13133.0,141687.0
2302008,Barro - CE,2016,65.0,4.0,0.0,465.0,2.0,0.0,1574.0,65.0,4.0,0.0,465.0,2.0,0.0,1574.0,970.0,120.0,0.0,41.0,26.0,0.0,370.0,14923.0,30000.0,0.0,88.0,13000.0,0.0,235.0,1019.0,12.0,0.0,187.0,12.0,0.0,329.0,16368.0,3867.0,62901.0,4010.0,3533.0,9.41,156147.0,13890.0,147537.0
2302008,Barro - CE,2017,65.0,4.0,0.0,809.0,7.0,0.0,2500.0,65.0,4.0,0.0,809.0,7.0,0.0,2500.0,1105.0,220.0,0.0,587.0,95.0,0.0,1336.0,17000.0,55000.0,0.0,726.0,13571.0,0.0,534.0,2022.0,22.0,0.0,1196.0,110.0,0.0,632.0,16900.0,4000.0,63600.0,4200.0,3600.0,11.29,179641.0,19126.0,169410.0
2302008,Barro - CE,2018,65.0,5.0,0.0,914.0,8.0,0.0,2300.0,65.0,5.0,0.0,914.0,8.0,0.0,2300.0,1170.0,276.0,0.0,558.0,107.0,0.0,4834.0,18000.0,55200.0,0.0,611.0,13375.0,0.0,2102.0,2340.0,27.0,0.0,1204.0,144.0,0.0,2900.0,17100.0,3821.0,63700.0,4015.0,3400.0,16.29,177370.0,27642.0,169693.0
2302008,Barro - CE,2019,62.0,5.0,0.0,895.0,5.0,0.0,2120.0,62.0,5.0,0.0,895.0,5.0,0.0,2120.0,1053.0,270.0,0.0,239.0,66.0,0.0,2133.0,16984.0,54000.0,0.0,267.0,13200.0,0.0,1006.0,1390.0,28.0,0.0,634.0,99.0,0.0,1480.0,17130.0,4967.0,64100.0,4818.0,4500.0,12.35,194427.0,22687.0,183706.0
2302008,Barro - CE,2020,67.0,6.0,0.0,1326.0,5.0,0.0,2770.0,67.0,6.0,0.0,1326.0,5.0,0.0,2770.0,1342.0,326.0,0.0,547.0,67.0,0.0,5734.0,20030.0,54333.0,0.0,413.0,13400.0,0.0,2070.0,1483.0,26.0,0.0,1860.0,79.0,0.0,4248.0,19788.0,5020.0,64750.0,4870.0,4600.0,15.66,223902.0,33376.0,213074.0
2302008,Barro - CE,2021,67.0,10.0,0.0,1347.0,5.0,0.0,3000.0,67.0,10.0,0.0,1347.0,5.0,0.0,3000.0,1273.0,540.0,0.0,830.0,66.0,0.0,6375.0,19000.0,54000.0,0.0,616.0,13200.0,0.0,2125.0,1722.0,41.0,0.0,3095.0,79.0,0.0,6163.0,21745.0,5050.0,64800.0,4900.0,4370.0,19.3,242027.0,44071.0,228368.0
2302008,Barro - CE,2022,67.0,14.0,2.0,1373.0,5.0,0.0,3300.0,67.0,14.0,2.0,1373.0,5.0,0.0,3300.0,1280.0,742.0,1.0,467.0,67.0,0.0,5874.0,19104.0,53000.0,500.0,340.0,13400.0,0.0,1780.0,1310.0,89.0,4.0,2110.0,132.0,0.0,7829.0,22898.0,5090.0,66160.0,4973.0,4440.0,,262523.0,,
2302008,Barro - CE,2023,67.0,19.0,0.0,1375.0,5.0,0.0,3305.0,67.0,19.0,2.0,1375.0,5.0,0.0,3305.0,1221.0,1005.0,0.0,197.0,66.0,0.0,2975.0,18224.0,52895.0,0.0,143.0,13200.0,0.0,900.0,1334.0,183.0,0.0,1527.0,165.0,0.0,3604.0,25874.0,4937.0,67483.0,4923.0,4528.0,,286557.0,,
2302008,Barro - CE,2024,60.0,17.0,14.0,1236.0,3.0,0.0,3000.0,60.0,17.0,14.0,1236.0,3.0,0.0,3000.0,1120.0,925.0,7.0,458.0,39.0,0.0,5400.0,18667.0,54412.0,500.0,371.0,13000.0,0.0,1800.0,1891.0,293.0,22.0,2467.0,94.0,0.0,6494.0,26132.0,5085.0,69507.0,5071.0,4618.0,,,,
2302057,Barroquinha - CE,2003,3.0,0.0,640.0,1700.0,1280.0,0.0,1750.0,3.0,0.0,640.0,1700.0,1280.0,0.0,1750.0,25.0,0.0,224.0,398.0,10240.0,0.0,1575.0,8333.0,0.0,350.0,234.0,8000.0,0.0,900.0,6.0,0.0,221.0,438.0,993.0,0.0,734.0,2244.0,2818.0,15215.0,3755.0,7971.0,27.45,26472.0,7051.0,25690.0
2302057,Barroquinha - CE,2004,3.0,0.0,680.0,1250.0,1180.0,0.0,1539.0,3.0,0.0,680.0,1250.0,1180.0,0.0,1539.0,26.0,0.0,238.0,300.0,11850.0,0.0,929.0,8666.0,0.0,350.0,240.0,10042.0,0.0,603.0,8.0,0.0,311.0,396.0,1659.0,0.0,415.0,2356.0,2928.0,15975.0,3901.0,8370.0,26.03,28907.0,7255.0,27869.0
2302057,Barroquinha - CE,2005,4.0,0.0,680.0,1660.0,1250.0,0.0,1660.0,4.0,0.0,680.0,1660.0,1250.0,0.0,1660.0,34.0,0.0,191.0,361.0,12500.0,0.0,676.0,8500.0,0.0,280.0,217.0,10000.0,0.0,407.0,12.0,0.0,191.0,496.0,1581.0,0.0,302.0,2497.0,3045.0,17093.0,4057.0,8861.0,22.38,34042.0,7338.0,32789.0
2302057,Barroquinha - CE,2006,4.0,0.0,700.0,1800.0,1253.0,0.0,1820.0,4.0,0.0,700.0,1800.0,1253.0,0.0,1820.0,35.0,0.0,210.0,540.0,12530.0,0.0,1274.0,8750.0,0.0,300.0,300.0,10000.0,0.0,700.0,12.0,0.0,170.0,554.0,1278.0,0.0,459.0,2502.0,3052.0,17134.0,4067.0,8882.0,23.16,36515.0,8161.0,35241.0
2302057,Barroquinha - CE,2007,5.0,0.0,745.0,1854.0,1300.0,0.0,1874.0,5.0,0.0,745.0,1854.0,1300.0,0.0,1874.0,44.0,0.0,224.0,556.0,13000.0,0.0,519.0,8800.0,0.0,300.0,299.0,10000.0,0.0,276.0,15.0,0.0,184.0,556.0,1430.0,0.0,166.0,2627.0,3204.0,18092.0,4270.0,9225.0,21.38,42149.0,8709.0,40742.0
2302057,Barroquinha - CE,2008,5.0,0.0,745.0,1856.0,1300.0,0.0,1874.0,5.0,0.0,745.0,1856.0,1300.0,0.0,1874.0,45.0,0.0,238.0,558.0,13260.0,0.0,1930.0,9000.0,0.0,319.0,300.0,10200.0,0.0,1029.0,16.0,0.0,220.0,1116.0,1591.0,0.0,830.0,2732.0,3364.0,18996.0,4483.0,9606.0,22.68,51555.0,11330.0,49958.0
2302057,Barroquinha - CE,2009,6.0,0.0,745.0,1909.0,1300.0,0.0,1910.0,6.0,0.0,745.0,1909.0,1300.0,0.0,1910.0,54.0,0.0,238.0,429.0,7348.0,0.0,1146.0,9000.0,0.0,319.0,224.0,5652.0,0.0,600.0,19.0,0.0,214.0,644.0,1470.0,0.0,493.0,2813.0,3510.0,19905.0,4589.0,10076.0,20.98,53624.0,10967.0,52274.0
2302057,Barroquinha - CE,2010,7.0,0.0,745.0,1360.0,1340.0,0.0,1360.0,7.0,0.0,745.0,1360.0,1340.0,0.0,1360.0,63.0,0.0,40.0,221.0,12058.0,0.0,459.0,9000.0,0.0,53.0,162.0,8998.0,0.0,337.0,19.0,0.0,56.0,397.0,2170.0,0.0,252.0,2925.0,3650.0,20583.0,4772.0,10392.0,17.53,57700.0,9825.0,56053.0
2302057,Barroquinha - CE,2011,7.0,0.0,745.0,1350.0,1380.0,0.0,1350.0,7.0,0.0,745.0,1350.0,1380.0,0.0,1350.0,64.0,0.0,242.0,448.0,13700.0,0.0,1012.0,9143.0,0.0,325.0,332.0,9928.0,0.0,750.0,23.0,0.0,333.0,764.0,2425.0,0.0,524.0,2998.0,3796.0,21062.0,4987.0,10723.0,18.58,66529.0,12009.0,64634.0
2302057,Barroquinha - CE,2012,7.0,0.0,756.0,1552.0,1340.0,0.0,1552.0,7.0,0.0,756.0,1552.0,1340.0,0.0,1552.0,40.0,0.0,109.0,377.0,7370.0,0.0,597.0,5714.0,0.0,144.0,243.0,5500.0,0.0,385.0,16.0,0.0,154.0,1282.0,1946.0,0.0,340.0,2848.0,3682.0,20599.0,4637.0,10288.0,19.5,71780.0,13558.0,69515.0
2302057,Barroquinha - CE,2013,8.0,0.0,793.0,867.0,512.0,0.0,844.0,8.0,0.0,793.0,867.0,512.0,0.0,844.0,38.0,0.0,102.0,104.0,2048.0,0.0,91.0,4750.0,0.0,129.0,120.0,4000.0,0.0,108.0,16.0,0.0,159.0,269.0,870.0,0.0,61.0,2924.0,3728.0,21676.0,4920.0,10938.0,19.37,78006.0,14657.0,75652.0
2302057,Barroquinha - CE,2014,4.0,0.0,823.0,1003.0,512.0,0.0,1003.0,4.0,0.0,823.0,1003.0,512.0,0.0,1003.0,18.0,0.0,67.0,152.0,3328.0,0.0,321.0,4500.0,0.0,81.0,152.0,6500.0,0.0,320.0,10.0,0.0,111.0,304.0,1697.0,0.0,186.0,2890.0,3762.0,21200.0,4730.0,10508.0,17.98,92032.0,16074.0,89410.0
2302057,Barroquinha - CE,2015,1.0,0.0,744.0,1000.0,790.0,0.0,1000.0,1.0,0.0,744.0,1000.0,790.0,0.0,1000.0,2.0,0.0,135.0,200.0,4995.0,0.0,275.0,2000.0,0.0,181.0,200.0,6323.0,0.0,275.0,1.0,0.0,338.0,300.0,1352.0,0.0,165.0,3002.0,3998.0,23130.0,4750.0,11779.0,16.21,96717.0,15126.0,93299.0
2302057,Barroquinha - CE,2016,0.0,0.0,749.0,600.0,514.0,0.0,600.0,0.0,0.0,749.0,600.0,514.0,0.0,600.0,0.0,0.0,70.0,59.0,1793.0,0.0,91.0,0.0,0.0,93.0,98.0,3488.0,0.0,152.0,0.0,0.0,212.0,180.0,897.0,0.0,66.0,2918.0,2990.0,23250.0,3550.0,10890.0,14.24,96980.0,13347.0,93695.0
2302057,Barroquinha - CE,2017,0.0,0.0,749.0,550.0,513.0,0.0,550.0,0.0,0.0,749.0,550.0,513.0,0.0,550.0,0.0,0.0,232.0,83.0,3581.0,0.0,220.0,0.0,0.0,310.0,151.0,6981.0,0.0,400.0,0.0,0.0,699.0,220.0,728.0,0.0,122.0,1893.0,2110.0,24387.0,2441.0,8728.0,13.41,102556.0,13297.0,99166.0
2302057,Barroquinha - CE,2018,0.0,0.0,749.0,570.0,553.0,0.0,570.0,0.0,0.0,749.0,570.0,553.0,0.0,570.0,0.0,0.0,270.0,43.0,5391.0,0.0,171.0,0.0,0.0,360.0,75.0,9749.0,0.0,300.0,0.0,0.0,655.0,108.0,1617.0,0.0,171.0,2055.0,1582.0,25112.0,1250.0,6546.0,13.67,102923.0,13590.0,99452.0
2302057,Barroquinha - CE,2019,0.0,0.0,749.0,450.0,573.0,0.0,450.0,0.0,0.0,749.0,450.0,573.0,0.0,450.0,0.0,0.0,81.0,34.0,3996.0,0.0,108.0,0.0,0.0,108.0,76.0,6974.0,0.0,240.0,0.0,0.0,162.0,83.0,959.0,0.0,86.0,1950.0,1470.0,24358.0,1312.0,6560.0,11.5,110078.0,12175.0,105875.0
2302057,Barroquinha - CE,2020,0.0,0.0,749.0,500.0,453.0,0.0,500.0,0.0,0.0,749.0,500.0,453.0,0.0,500.0,0.0,0.0,217.0,88.0,3624.0,0.0,243.0,0.0,0.0,290.0,176.0,8000.0,0.0,486.0,0.0,0.0,538.0,220.0,917.0,0.0,220.0,1911.0,1440.0,23140.0,1378.0,7000.0,11.77,123789.0,13970.0,118699.0
