nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;produto_codigo;produto_nome;valor
N6;Município;2300606;Altaneira - CE;2017;2017;215;Valor da produção;Mil Reais;40122;Milho (em grão);892
N6;Município;2300606;Altaneira - CE;2018;2018;215;Valor da produção;Mil Reais;40122;Milho (em grão);569
N6;Município;2300606;Altaneira - CE;2019;2019;215;Valor da produção;Mil Reais;40122;Milho (em grão);695
N6;Município;2300606;Altaneira - CE;2020;2020;215;Valor da produção;Mil Reais;40122;Milho (em grão);1597
N6;Município;2300606;Altaneira - CE;2021;2021;215;Valor da produção;Mil Reais;40122;Milho (em grão);2904
N6;Município;2300606;Altaneira - CE;2022;2022;215;Valor da produção;Mil Reais;40122;Milho (em grão);2609
N6;Município;2300606;Altaneira - CE;2023;2023;215;Valor da produção;Mil Reais;40122;Milho (em grão);1382
N6;Município;2300606;Altaneira - CE;2024;2024;215;Valor da produção;Mil Reais;40122;Milho (em grão);1797
N6;Município;2300705;Alto Santo - CE;2003;2003;215;Valor da produção;Mil Reais;40122;Milho (em grão);219
N6;Município;2300705;Alto Santo - CE;2004;2004;215;Valor da produção;Mil Reais;40122;Milho (em grão);72
N6;Município;2300705;Alto Santo - CE;2005;2005;215;Valor da produção;Mil Reais;40122;Milho (em grão);41
N6;Município;2300705;Alto Santo - CE;2006;2006;215;Valor da produção;Mil Reais;40122;Milho (em grão);180
N6;Município;2300705;Alto Santo - CE;2007;2007;215;Valor da produção;Mil Reais;40122;Milho (em grão);43
N6;Município;2300705;Alto Santo - CE;2008;2008;215;Valor da produção;Mil Reais;40122;Milho (em grão);276
N6;Município;2300705;Alto Santo - CE;2009;2009;215;Valor da produção;Mil Reais;40122;Milho (em grão);163
N6;Município;2300705;Alto Santo - CE;2010;2010;215;Valor da produção;Mil Reais;40122;Milho (em grão);10
N6;Município;2300705;Alto Santo - CE;2011;2011;215;Valor da produção;Mil Reais;40122;Milho (em grão);184
N6;Município;2300705;Alto Santo - CE;2012;2012;215;Valor da produção;Mil Reais;40122;Milho (em grão);5
N6;Município;2300705;Alto Santo - CE;2013;2013;215;Valor da produção;Mil Reais;40122;Milho (em grão);-
N6;Município;2300705;Alto Santo - CE;2014;2014;215;Valor da produção;Mil Reais;40122;Milho (em grão);3
N6;Município;2300705;Alto Santo - CE;2015;2015;215;Valor da produção;Mil Reais;40122;Milho (em grão);2
N6;Município;2300705;Alto Santo - CE;2016;2016;215;Valor da produção;Mil Reais;40122;Milho (em grão);23
N6;Município;2300705;Alto Santo - CE;2017;2017;215;Valor da produção;Mil Reais;40122;Milho (em grão);10
N6;Município;2300705;Alto Santo - CE;2018;2018;215;Valor da produção;Mil Reais;40122;Milho (em grão);155
N6;Município;2300705;Alto Santo - CE;2019;2019;215;Valor da produção;Mil Reais;40122;Milho (em grão);497
N6;Município;2300705;Alto Santo - CE;2020;2020;215;Valor da produção;Mil Reais;40122;Milho (em grão);336
N6;Município;2300705;Alto Santo - CE;2021;2021;215;Valor da produção;Mil Reais;40122;Milho (em grão);395
N6;Município;2300705;Alto Santo - CE;2022;2022;215;Valor da produção;Mil Reais;40122;Milho (em grão);633
N6;Município;2300705;Alto Santo - CE;2023;2023;215;Valor da produção;Mil Reais;40122;Milho (em grão);51
N6;Município;2300705;Alto Santo - CE;2024;2024;215;Valor da produção;Mil Reais;40122;Milho (em grão);127
N6;Município;2300754;Amontada - CE;2003;2003;215;Valor da produção;Mil Reais;40122;Milho (em grão);1166
N6;Município;2300754;Amontada - CE;2004;2004;215;Valor da produção;Mil Reais;40122;Milho (em grão);1053
N6;Município;2300754;Amontada - CE;2005;2005;215;Valor da produção;Mil Reais;40122;Milho (em grão);931
N6;Município;2300754;Amontada - CE;2006;2006;215;Valor da produção;Mil Reais;40122;Milho (em grão);1506
N6;Município;2300754;Amontada - CE;2007;2007;215;Valor da produção;Mil Reais;40122;Milho (em grão);570
N6;Município;2300754;Amontada - CE;2008;2008;215;Valor da produção;Mil Reais;40122;Milho (em grão);1999
N6;Município;2300754;Amontada - CE;2009;2009;215;Valor da produção;Mil Reais;40122;Milho (em grão);622
N6;Município;2300754;Amontada - CE;2010;2010;215;Valor da produção;Mil Reais;40122;Milho (em grão);158
N6;Município;2300754;Amontada - CE;2011;2011;215;Valor da produção;Mil Reais;40122;Milho (em grão);2355
N6;Município;2300754;Amontada - CE;2012;2012;215;Valor da produção;Mil Reais;40122;Milho (em grão);1128
N6;Município;2300754;Amontada - CE;2013;2013;215;Valor da produção;Mil Reais;40122;Milho (em grão);434
N6;Município;2300754;Amontada - CE;2014;2014;215;Valor da produção;Mil Reais;40122;Milho (em grão);134
N6;Município;2300754;Amontada - CE;2015;2015;215;Valor da produção;Mil Reais;40122;Milho (em grão);312
N6;Município;2300754;Amontada - CE;2016;2016;215;Valor da produção;Mil Reais;40122;Milho (em grão);242
N6;Município;2300754;Amontada - CE;2017;2017;215;Valor da produção;Mil Reais;40122;Milho (em grão);1162
N6;Município;2300754;Amontada - CE;2018;2018;215;Valor da produção;Mil Reais;40122;Milho (em grão);1265
N6;Município;2300754;Amontada - CE;2019;2019;215;Valor da produção;Mil Reais;40122;Milho (em grão);318
N6;Município;2300754;Amontada - CE;2020;2020;215;Valor da produção;Mil Reais;40122;Milho (em grão);882
N6;Município;2300754;Amontada - CE;2021;2021;215;Valor da produção;Mil Reais;40122;Milho (em grão);1687
N6;Município;2300754;Amontada - CE;2022;2022;215;Valor da produção;Mil Reais;40122;Milho (em grão);1361
N6;Município;2300754;Amontada - CE;2023;2023;215;Valor da produção;Mil Reais;40122;Milho (em grão);966
N6;Município;2300754;Amontada - CE;2024;2024;215;Valor da produção;Mil Reais;40122;Milho (em grão);651
N6;Município;2300804;Antonina do Norte - CE;2003;2003;215;Valor da produção;Mil Reais;40122;Milho (em grão);318
N6;Município;2300804;Antonina do Norte - CE;2004;2004;215;Valor da produção;Mil Reais;40122;Milho (em grão);125
N6;Município;2300804;Antonina do Norte - CE;2005;2005;215;Valor da produção;Mil Reais;40122;Milho (em grão);117
N6;Município;2300804;Antonina do Norte - CE;2006;2006;215;Valor da produção;Mil Reais;40122;Milho (em grão);546
N6;Município;2300804;Antonina do Norte - CE;2007;2007;215;Valor da produção;Mil Reais;40122;Milho (em grão);265
N6;Município;2300804;Antonina do Norte - CE;2008;2008;215;Valor da produção;Mil Reais;40122;Milho (em grão);820
N6;Município;2300804;Antonina do Norte - CE;2009;2009;215;Valor da produção;Mil Reais;40122;Milho (em grão);269
