nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;tipo_rebanho_codigo;tipo_rebanho_nome;valor
N6;Município;2307700;Maranguape - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5935
N6;Município;2307700;Maranguape - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5998
N6;Município;2307700;Maranguape - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5676
N6;Município;2307700;Maranguape - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5835
N6;Município;2307700;Maranguape - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5975
N6;Município;2307700;Maranguape - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5730
N6;Município;2307700;Maranguape - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5444
N6;Município;2307809;Marco - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4078
N6;Município;2307809;Marco - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4180
N6;Município;2307809;Marco - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4348
N6;Município;2307809;Marco - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4392
N6;Município;2307809;Marco - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4436
N6;Município;2307809;Marco - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4592
N6;Município;2307809;Marco - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4775
N6;Município;2307809;Marco - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5012
N6;Município;2307809;Marco - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5215
N6;Município;2307809;Marco - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5375
N6;Município;2307809;Marco - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5402
N6;Município;2307809;Marco - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5429
N6;Município;2307809;Marco - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5158
N6;Município;2307809;Marco - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5313
N6;Município;2307809;Marco - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5271
N6;Município;2307809;Marco - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3425
N6;Município;2307809;Marco - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3600
N6;Município;2307809;Marco - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3470
N6;Município;2307809;Marco - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3120
N6;Município;2307809;Marco - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2874
N6;Município;2307809;Marco - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2556
N6;Município;2307809;Marco - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2329
N6;Município;2307908;Martinópole - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2581
N6;Município;2307908;Martinópole - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2687
N6;Município;2307908;Martinópole - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2727
N6;Município;2307908;Martinópole - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2735
N6;Município;2307908;Martinópole - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2738
N6;Município;2307908;Martinópole - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2756
N6;Município;2307908;Martinópole - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4833
N6;Município;2307908;Martinópole - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5074
N6;Município;2307908;Martinópole - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5124
N6;Município;2307908;Martinópole - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5021
N6;Município;2307908;Martinópole - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5378
N6;Município;2307908;Martinópole - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5592
N6;Município;2307908;Martinópole - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;8200
N6;Município;2307908;Martinópole - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6853
N6;Município;2307908;Martinópole - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;7324
N6;Município;2307908;Martinópole - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6446
N6;Município;2307908;Martinópole - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5157
N6;Município;2307908;Martinópole - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4899
N6;Município;2307908;Martinópole - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2500
N6;Município;2307908;Martinópole - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2455
N6;Município;2307908;Martinópole - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2309
N6;Município;2307908;Martinópole - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2078
N6;Município;2308005;Massapê - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3285
N6;Município;2308005;Massapê - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3680
N6;Município;2308005;Massapê - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3735
N6;Município;2308005;Massapê - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3788
N6;Município;2308005;Massapê - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3810
N6;Município;2308005;Massapê - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3890
N6;Município;2308005;Massapê - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3966
N6;Município;2308005;Massapê - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3871
N6;Município;2308005;Massapê - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3879
N6;Município;2308005;Massapê - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4500
N6;Município;2308005;Massapê - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4871
N6;Município;2308005;Massapê - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5112
N6;Município;2308005;Massapê - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5500
N6;Município;2308005;Massapê - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;7505
N6;Município;2308005;Massapê - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;7350
N6;Município;2308005;Massapê - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6982
N6;Município;2308005;Massapê - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6633
N6;Município;2308005;Massapê - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6458
N6;Município;2308005;Massapê - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6558
N6;Município;2308005;Massapê - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6886
N6;Município;2308005;Massapê - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6550
N6;Município;2308005;Massapê - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5936
N6;Município;2308104;Mauriti - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3399
N6;Município;2308104;Mauriti - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3463
N6;Município;2308104;Mauriti - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3600
N6;Município;2308104;Mauriti - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3780
N6;Município;2308104;Mauriti - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3936
N6;Município;2308104;Mauriti - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4093
N6;Município;2308104;Mauriti - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4175
N6;Município;2308104;Mauriti - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4321
N6;Município;2308104;Mauriti - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4472
N6;Município;2308104;Mauriti - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4629
N6;Município;2308104;Mauriti - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4517
N6;Município;2308104;Mauriti - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4381
N6;Município;2308104;Mauriti - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5641
N6;Município;2308104;Mauriti - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5620
N6;Município;2308104;Mauriti - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5700
N6;Município;2308104;Mauriti - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5740
N6;Município;2308104;Mauriti - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5900
N6;Município;2308104;Mauriti - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6300
N6;Município;2308104;Mauriti - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6500
N6;Município;2308104;Mauriti - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6630
N6;Município;2308104;Mauriti - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6205
N6;Município;2308104;Mauriti - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6329
N6;Município;2308203;Meruoca - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;473
N6;Município;2308203;Meruoca - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;470
N6;Município;2308203;Meruoca - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;476
N6;Município;2308203;Meruoca - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;481
N6;Município;2308203;Meruoca - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;478
N6;Município;2308203;Meruoca - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;480
N6;Município;2308203;Meruoca - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;498
N6;Município;2308203;Meruoca - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;507
N6;Município;2308203;Meruoca - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;539
N6;Município;2308203;Meruoca - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;510
N6;Município;2308203;Meruoca - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;462
N6;Município;2308203;Meruoca - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;439
N6;Município;2308203;Meruoca - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;467
N6;Município;2308203;Meruoca - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;420
N6;Município;2308203;Meruoca - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;450
N6;Município;2308203;Meruoca - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;467
N6;Município;2308203;Meruoca - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;421
N6;Município;2308203;Meruoca - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;380
N6;Município;2308203;Meruoca - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;340
N6;Município;2308203;Meruoca - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;210
N6;Município;2308203;Meruoca - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;189
N6;Município;2308203;Meruoca - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;181
N6;Município;2308302;Milagres - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;836
N6;Município;2308302;Milagres - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;859
N6;Município;2308302;Milagres - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;889
N6;Município;2308302;Milagres - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;916
N6;Município;2308302;Milagres - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;937
N6;Município;2308302;Milagres - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;956
N6;Município;2308302;Milagres - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;966
N6;Município;2308302;Milagres - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1000
N6;Município;2308302;Milagres - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1035
N6;Município;2308302;Milagres - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1071
N6;Município;2308302;Milagres - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1168
N6;Município;2308302;Milagres - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1132
N6;Município;2308302;Milagres - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1422
N6;Município;2308302;Milagres - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1400
N6;Município;2308302;Milagres - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;700
N6;Município;2308302;Milagres - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;753
N6;Município;2308302;Milagres - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;800
N6;Município;2308302;Milagres - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;824
N6;Município;2308302;Milagres - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;849
N6;Município;2308302;Milagres - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;866
N6;Município;2308302;Milagres - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;875
N6;Município;2308302;Milagres - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;901
N6;Município;2308351;Milhã - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2700
N6;Município;2308351;Milhã - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2930
N6;Município;2308351;Milhã - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3070
N6;Município;2308351;Milhã - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3130
N6;Município;2308351;Milhã - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3220
N6;Município;2308351;Milhã - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3350
N6;Município;2308351;Milhã - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3450
N6;Município;2308351;Milhã - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3570
N6;Município;2308351;Milhã - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3680
N6;Município;2308351;Milhã - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3400
N6;Município;2308351;Milhã - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3290
N6;Município;2308351;Milhã - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3350
N6;Município;2308351;Milhã - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3100
N6;Município;2308351;Milhã - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1430
N6;Município;2308351;Milhã - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1599
N6;Município;2308351;Milhã - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1852
N6;Município;2308351;Milhã - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1956
N6;Município;2308351;Milhã - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2005
N6;Município;2308351;Milhã - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1998
N6;Município;2308351;Milhã - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2210
N6;Município;2308351;Milhã - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2399
N6;Município;2308351;Milhã - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2451
N6;Município;2308377;Miraíma - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4516
N6;Município;2308377;Miraíma - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4630
N6;Município;2308377;Miraíma - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4820
N6;Município;2308377;Miraíma - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4945
N6;Município;2308377;Miraíma - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4953
N6;Município;2308377;Miraíma - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5181
N6;Município;2308377;Miraíma - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5362
N6;Município;2308377;Miraíma - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5552
N6;Município;2308377;Miraíma - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5774
N6;Município;2308377;Miraíma - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5485
N6;Município;2308377;Miraíma - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5565
N6;Município;2308377;Miraíma - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5259
N6;Município;2308377;Miraíma - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4996
N6;Município;2308377;Miraíma - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5120
N6;Município;2308377;Miraíma - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5126
N6;Município;2308377;Miraíma - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5520
N6;Município;2308377;Miraíma - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5410
N6;Município;2308377;Miraíma - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5383
N6;Município;2308377;Miraíma - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5114
N6;Município;2308377;Miraíma - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5011
N6;Município;2308377;Miraíma - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4911
N6;Município;2308377;Miraíma - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4818
N6;Município;2308401;Missão Velha - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1590
N6;Município;2308401;Missão Velha - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1636
N6;Município;2308401;Missão Velha - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1701
N6;Município;2308401;Missão Velha - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1786
N6;Município;2308401;Missão Velha - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1822
N6;Município;2308401;Missão Velha - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1858
N6;Município;2308401;Missão Velha - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1877
N6;Município;2308401;Missão Velha - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1949
N6;Município;2308401;Missão Velha - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2024
N6;Município;2308401;Missão Velha - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2162
N6;Município;2308401;Missão Velha - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2234
N6;Município;2308401;Missão Velha - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1982
N6;Município;2308401;Missão Velha - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2154
N6;Município;2308401;Missão Velha - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2374
N6;Município;2308401;Missão Velha - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1500
N6;Município;2308401;Missão Velha - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1780
N6;Município;2308401;Missão Velha - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1810
N6;Município;2308401;Missão Velha - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1822
N6;Município;2308401;Missão Velha - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1858
N6;Município;2308401;Missão Velha - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1876
N6;Município;2308401;Missão Velha - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1804
N6;Município;2308401;Missão Velha - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1760
N6;Município;2308500;Mombaça - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;14230
N6;Município;2308500;Mombaça - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;14310
N6;Município;2308500;Mombaça - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;14210
N6;Município;2308500;Mombaça - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;14920
N6;Município;2308500;Mombaça - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;14771
N6;Município;2308500;Mombaça - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;14623
N6;Município;2308500;Mombaça - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;14476
N6;Município;2308500;Mombaça - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;14332
N6;Município;2308500;Mombaça - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;14320
N6;Município;2308500;Mombaça - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;12900
N6;Município;2308500;Mombaça - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;11610
N6;Município;2308500;Mombaça - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;8463
N6;Município;2308500;Mombaça - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;9855
N6;Município;2308500;Mombaça - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;10066
N6;Município;2308500;Mombaça - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6358
N6;Município;2308500;Mombaça - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6400
N6;Município;2308500;Mombaça - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6200
N6;Município;2308500;Mombaça - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5000
N6;Município;2308500;Mombaça - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5500
N6;Município;2308500;Mombaça - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5115
N6;Município;2308500;Mombaça - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4000
N6;Município;2308500;Mombaça - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3788
N6;Município;2308609;Monsenhor Tabosa - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5096
N6;Município;2308609;Monsenhor Tabosa - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5167
N6;Município;2308609;Monsenhor Tabosa - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5244
N6;Município;2308609;Monsenhor Tabosa - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5317
N6;Município;2308609;Monsenhor Tabosa - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5370
N6;Município;2308609;Monsenhor Tabosa - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5423
N6;Município;2308609;Monsenhor Tabosa - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5477
N6;Município;2308609;Monsenhor Tabosa - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5365
N6;Município;2308609;Monsenhor Tabosa - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5418
N6;Município;2308609;Monsenhor Tabosa - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5336
N6;Município;2308609;Monsenhor Tabosa - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5175
N6;Município;2308609;Monsenhor Tabosa - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5149
N6;Município;2308609;Monsenhor Tabosa - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5231
N6;Município;2308609;Monsenhor Tabosa - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5330
N6;Município;2308609;Monsenhor Tabosa - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5458
N6;Município;2308609;Monsenhor Tabosa - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5610
N6;Município;2308609;Monsenhor Tabosa - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5865
