nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;produto_codigo;produto_nome;valor
N6;Município;2300408;Aiuaba - CE;2004;2004;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);335
N6;Município;2300408;Aiuaba - CE;2005;2005;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);741
N6;Município;2300408;Aiuaba - CE;2006;2006;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1197
N6;Município;2300408;Aiuaba - CE;2007;2007;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);540
N6;Município;2300408;Aiuaba - CE;2008;2008;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1030
N6;Município;2300408;Aiuaba - CE;2009;2009;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);533
N6;Município;2300408;Aiuaba - CE;2010;2010;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);168
N6;Município;2300408;Aiuaba - CE;2011;2011;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);911
N6;Município;2300408;Aiuaba - CE;2012;2012;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);106
N6;Município;2300408;Aiuaba - CE;2013;2013;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);158
N6;Município;2300408;Aiuaba - CE;2014;2014;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);267
N6;Município;2300408;Aiuaba - CE;2015;2015;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);313
N6;Município;2300408;Aiuaba - CE;2016;2016;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);90
N6;Município;2300408;Aiuaba - CE;2017;2017;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);297
N6;Município;2300408;Aiuaba - CE;2018;2018;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);610
N6;Município;2300408;Aiuaba - CE;2019;2019;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);500
N6;Município;2300408;Aiuaba - CE;2020;2020;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1350
N6;Município;2300408;Aiuaba - CE;2021;2021;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);750
N6;Município;2300408;Aiuaba - CE;2022;2022;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);611
N6;Município;2300408;Aiuaba - CE;2023;2023;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);720
N6;Município;2300408;Aiuaba - CE;2024;2024;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1314
N6;Município;2300507;Alcântaras - CE;2003;2003;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);899
N6;Município;2300507;Alcântaras - CE;2004;2004;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);631
N6;Município;2300507;Alcântaras - CE;2005;2005;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);549
N6;Município;2300507;Alcântaras - CE;2006;2006;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);800
N6;Município;2300507;Alcântaras - CE;2007;2007;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);547
N6;Município;2300507;Alcântaras - CE;2008;2008;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);815
N6;Município;2300507;Alcântaras - CE;2009;2009;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);533
N6;Município;2300507;Alcântaras - CE;2010;2010;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);96
N6;Município;2300507;Alcântaras - CE;2011;2011;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);735
N6;Município;2300507;Alcântaras - CE;2012;2012;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);147
N6;Município;2300507;Alcântaras - CE;2013;2013;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);147
N6;Município;2300507;Alcântaras - CE;2014;2014;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);300
N6;Município;2300507;Alcântaras - CE;2015;2015;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);280
N6;Município;2300507;Alcântaras - CE;2016;2016;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);279
N6;Município;2300507;Alcântaras - CE;2017;2017;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);720
N6;Município;2300507;Alcântaras - CE;2018;2018;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);728
N6;Município;2300507;Alcântaras - CE;2019;2019;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);560
N6;Município;2300507;Alcântaras - CE;2020;2020;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);545
N6;Município;2300507;Alcântaras - CE;2021;2021;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);478
N6;Município;2300507;Alcântaras - CE;2022;2022;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);299
N6;Município;2300507;Alcântaras - CE;2023;2023;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);400
N6;Município;2300507;Alcântaras - CE;2024;2024;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);640
N6;Município;2300606;Altaneira - CE;2003;2003;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1715
N6;Município;2300606;Altaneira - CE;2004;2004;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1309
N6;Município;2300606;Altaneira - CE;2005;2005;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1193
N6;Município;2300606;Altaneira - CE;2006;2006;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1818
N6;Município;2300606;Altaneira - CE;2007;2007;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);737
N6;Município;2300606;Altaneira - CE;2008;2008;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1759
N6;Município;2300606;Altaneira - CE;2009;2009;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1963
N6;Município;2300606;Altaneira - CE;2010;2010;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);221
N6;Município;2300606;Altaneira - CE;2011;2011;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);2249
N6;Município;2300606;Altaneira - CE;2012;2012;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);938
N6;Município;2300606;Altaneira - CE;2013;2013;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);400
N6;Município;2300606;Altaneira - CE;2014;2014;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);2248
N6;Município;2300606;Altaneira - CE;2015;2015;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1080
N6;Município;2300606;Altaneira - CE;2016;2016;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);60
N6;Município;2300606;Altaneira - CE;2017;2017;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1500
N6;Município;2300606;Altaneira - CE;2018;2018;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1386
N6;Município;2300606;Altaneira - CE;2019;2019;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1880
N6;Município;2300606;Altaneira - CE;2020;2020;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);2400
N6;Município;2300606;Altaneira - CE;2021;2021;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1750
N6;Município;2300606;Altaneira - CE;2022;2022;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1758
N6;Município;2300606;Altaneira - CE;2023;2023;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1012
N6;Município;2300606;Altaneira - CE;2024;2024;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1557
N6;Município;2300705;Alto Santo - CE;2003;2003;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);840
N6;Município;2300705;Alto Santo - CE;2004;2004;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);360
N6;Município;2300705;Alto Santo - CE;2005;2005;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);361
N6;Município;2300705;Alto Santo - CE;2006;2006;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1200
N6;Município;2300705;Alto Santo - CE;2007;2007;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);240
N6;Município;2300705;Alto Santo - CE;2008;2008;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);839
N6;Município;2300705;Alto Santo - CE;2009;2009;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);629
N6;Município;2300705;Alto Santo - CE;2010;2010;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);80
N6;Município;2300705;Alto Santo - CE;2011;2011;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);843
N6;Município;2300705;Alto Santo - CE;2012;2012;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);58
N6;Município;2300705;Alto Santo - CE;2013;2013;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);-
N6;Município;2300705;Alto Santo - CE;2014;2014;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);122
N6;Município;2300705;Alto Santo - CE;2015;2015;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);13
N6;Município;2300705;Alto Santo - CE;2016;2016;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);60
N6;Município;2300705;Alto Santo - CE;2017;2017;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);60
N6;Município;2300705;Alto Santo - CE;2018;2018;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);839
N6;Município;2300705;Alto Santo - CE;2019;2019;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);631
N6;Município;2300705;Alto Santo - CE;2020;2020;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1200
