nivel_territorial_codigo,nivel_territorial_nome,territorio_codigo,territorio_nome,ano_codigo,ano_nome,variavel_codigo,variavel_nome,unidade,tipo_rebanho_codigo,tipo_rebanho_nome,valor,valor_is_inibido
N6,Município,2303808,Cedro - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6598.0,0
N6,Município,2303808,Cedro - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,2950.0,0
N6,Município,2303808,Cedro - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3000.0,0
N6,Município,2303808,Cedro - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,2700.0,0
N6,Município,2303808,Cedro - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3000.0,0
N6,Município,2303808,Cedro - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,2500.0,0
N6,Município,2303808,Cedro - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,2600.0,0
N6,Município,2303808,Cedro - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,2512.0,0
N6,Município,2303808,Cedro - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,2582.0,0
N6,Município,2303907,Chaval - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4650.0,0
N6,Município,2303907,Chaval - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4790.0,0
N6,Município,2303907,Chaval - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4934.0,0
N6,Município,2303907,Chaval - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5000.0,0
N6,Município,2303907,Chaval - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5290.0,0
N6,Município,2303907,Chaval - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5511.0,0
N6,Município,2303907,Chaval - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5748.0,0
N6,Município,2303907,Chaval - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5978.0,0
N6,Município,2303907,Chaval - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6128.0,0
N6,Município,2303907,Chaval - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6019.0,0
N6,Município,2303907,Chaval - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6361.0,0
N6,Município,2303907,Chaval - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6524.0,0
N6,Município,2303907,Chaval - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,7003.0,0
N6,Município,2303907,Chaval - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6617.0,0
N6,Município,2303907,Chaval - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4521.0,0
N6,Município,2303907,Chaval - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4137.0,0
N6,Município,2303907,Chaval - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4150.0,0
N6,Município,2303907,Chaval - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4067.0,0
N6,Município,2303907,Chaval - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4148.0,0
N6,Município,2303907,Chaval - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3749.0,0
N6,Município,2303907,Chaval - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3561.0,0
N6,Município,2303907,Chaval - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3654.0,0
N6,Município,2303931,Choró - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4320.0,0
N6,Município,2303931,Choró - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4220.0,0
N6,Município,2303931,Choró - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4325.0,0
N6,Município,2303931,Choró - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4230.0,0
N6,Município,2303931,Choró - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4315.0,0
N6,Município,2303931,Choró - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4110.0,0
N6,Município,2303931,Choró - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3900.0,0
N6,Município,2303931,Choró - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3845.0,0
N6,Município,2303931,Choró - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3740.0,0
N6,Município,2303931,Choró - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3410.0,0
N6,Município,2303931,Choró - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3200.0,0
N6,Município,2303931,Choró - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3300.0,0
N6,Município,2303931,Choró - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3100.0,0
N6,Município,2303931,Choró - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3350.0,0
N6,Município,2303931,Choró - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,2596.0,0
N6,Município,2303931,Choró - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3100.0,0
N6,Município,2303931,Choró - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3200.0,0
N6,Município,2303931,Choró - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3300.0,0
N6,Município,2303931,Choró - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3150.0,0
N6,Município,2303931,Choró - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3250.0,0
N6,Município,2303931,Choró - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3629.0,0
N6,Município,2303931,Choró - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3584.0,0
N6,Município,2303956,Chorozinho - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,788.0,0
N6,Município,2303956,Chorozinho - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,801.0,0
N6,Município,2303956,Chorozinho - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,815.0,0
N6,Município,2303956,Chorozinho - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,830.0,0
N6,Município,2303956,Chorozinho - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,848.0,0
N6,Município,2303956,Chorozinho - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,870.0,0
N6,Município,2303956,Chorozinho - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,899.0,0
N6,Município,2303956,Chorozinho - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,929.0,0
N6,Município,2303956,Chorozinho - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,959.0,0
N6,Município,2303956,Chorozinho - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,934.0,0
N6,Município,2303956,Chorozinho - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1027.0,0
N6,Município,2303956,Chorozinho - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1099.0,0
N6,Município,2303956,Chorozinho - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1172.0,0
N6,Município,2303956,Chorozinho - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1200.0,0
N6,Município,2303956,Chorozinho - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1051.0,0
N6,Município,2303956,Chorozinho - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,650.0,0
N6,Município,2303956,Chorozinho - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,670.0,0
N6,Município,2303956,Chorozinho - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,690.0,0
N6,Município,2303956,Chorozinho - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,825.0,0
N6,Município,2303956,Chorozinho - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,742.0,0
N6,Município,2303956,Chorozinho - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,853.0,0
N6,Município,2303956,Chorozinho - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,981.0,0
N6,Município,2304004,Coreaú - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6661.0,0
N6,Município,2304004,Coreaú - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6678.0,0
N6,Município,2304004,Coreaú - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6660.0,0
N6,Município,2304004,Coreaú - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6705.0,0
N6,Município,2304004,Coreaú - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6745.0,0
N6,Município,2304004,Coreaú - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6748.0,0
N6,Município,2304004,Coreaú - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6410.0,0
N6,Município,2304004,Coreaú - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6530.0,0
N6,Município,2304004,Coreaú - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6626.0,0
N6,Município,2304004,Coreaú - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6310.0,0
N6,Município,2304004,Coreaú - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6646.0,0
N6,Município,2304004,Coreaú - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6513.0,0
N6,Município,2304004,Coreaú - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6450.0,0
N6,Município,2304004,Coreaú - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,7095.0,0
N6,Município,2304004,Coreaú - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,7685.0,0
N6,Município,2304004,Coreaú - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,8128.0,0
N6,Município,2304004,Coreaú - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6909.0,0
N6,Município,2304004,Coreaú - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6400.0,0
N6,Município,2304004,Coreaú - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6600.0,0
N6,Município,2304004,Coreaú - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,8382.0,0
N6,Município,2304004,Coreaú - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,8285.0,0
N6,Município,2304004,Coreaú - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,7802.0,0
N6,Município,2304103,Crateús - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,14938.0,0
N6,Município,2304103,Crateús - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,14668.0,0
N6,Município,2304103,Crateús - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,14432.0,0
N6,Município,2304103,Crateús - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,14647.0,0
N6,Município,2304103,Crateús - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,14836.0,0
N6,Município,2304103,Crateús - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,14988.0,0
N6,Município,2304103,Crateús - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,15287.0,0
N6,Município,2304103,Crateús - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,15057.0,0
N6,Município,2304103,Crateús - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,15357.0,0
N6,Município,2304103,Crateús - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,15195.0,0
N6,Município,2304103,Crateús - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,14970.0,0
N6,Município,2304103,Crateús - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,14820.0,0
N6,Município,2304103,Crateús - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,14672.0,0
N6,Município,2304103,Crateús - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,14892.0,0
N6,Município,2304103,Crateús - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,15115.0,0
N6,Município,2304103,Crateús - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,15371.0,0
N6,Município,2304103,Crateús - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,15617.0,0
N6,Município,2304103,Crateús - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,15820.0,0
N6,Município,2304103,Crateús - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,14870.0,0
N6,Município,2304103,Crateús - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,14200.0,0
N6,Município,2304103,Crateús - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,13135.0,0
N6,Município,2304103,Crateús - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,12347.0,0
N6,Município,2304202,Crato - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4378.0,0
N6,Município,2304202,Crato - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4586.0,0
N6,Município,2304202,Crato - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4686.0,0
N6,Município,2304202,Crato - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4847.0,0
N6,Município,2304202,Crato - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5202.0,0
N6,Município,2304202,Crato - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5421.0,0
N6,Município,2304202,Crato - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5605.0,0
N6,Município,2304202,Crato - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5506.0,0
N6,Município,2304202,Crato - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6291.0,0
N6,Município,2304202,Crato - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6119.0,0
N6,Município,2304202,Crato - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6730.0,0
N6,Município,2304202,Crato - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,7844.0,0
N6,Município,2304202,Crato - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,8935.0,0
N6,Município,2304202,Crato - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,8000.0,0
N6,Município,2304202,Crato - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6000.0,0
N6,Município,2304202,Crato - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,8000.0,0
N6,Município,2304202,Crato - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,7500.0,0
N6,Município,2304202,Crato - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,7100.0,0
N6,Município,2304202,Crato - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6600.0,0
N6,Município,2304202,Crato - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6700.0,0
N6,Município,2304202,Crato - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,7370.0,0
N6,Município,2304202,Crato - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,8100.0,0
N6,Município,2304236,Croatá - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,2799.0,0
N6,Município,2304236,Croatá - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3095.0,0
N6,Município,2304236,Croatá - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,2937.0,0
N6,Município,2304236,Croatá - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,2870.0,0
N6,Município,2304236,Croatá - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,2770.0,0
N6,Município,2304236,Croatá - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3060.0,0
N6,Município,2304236,Croatá - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3280.0,0
N6,Município,2304236,Croatá - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3300.0,0
N6,Município,2304236,Croatá - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3480.0,0
N6,Município,2304236,Croatá - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3700.0,0
N6,Município,2304236,Croatá - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3500.0,0
N6,Município,2304236,Croatá - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3200.0,0
N6,Município,2304236,Croatá - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3500.0,0
N6,Município,2304236,Croatá - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3800.0,0
N6,Município,2304236,Croatá - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3000.0,0
N6,Município,2304236,Croatá - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3300.0,0
N6,Município,2304236,Croatá - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3000.0,0
N6,Município,2304236,Croatá - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3100.0,0
N6,Município,2304236,Croatá - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3500.0,0
N6,Município,2304236,Croatá - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3600.0,0
N6,Município,2304236,Croatá - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3485.0,0
N6,Município,2304236,Croatá - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,2963.0,0
N6,Município,2304251,Cruz - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5524.0,0
N6,Município,2304251,Cruz - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5247.0,0
N6,Município,2304251,Cruz - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5303.0,0
N6,Município,2304251,Cruz - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5348.0,0
N6,Município,2304251,Cruz - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5430.0,0
N6,Município,2304251,Cruz - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5565.0,0
N6,Município,2304251,Cruz - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5649.0,0
N6,Município,2304251,Cruz - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5564.0,0
N6,Município,2304251,Cruz - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5731.0,0
N6,Município,2304251,Cruz - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6045.0,0
N6,Município,2304251,Cruz - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5602.0,0
N6,Município,2304251,Cruz - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5042.0,0
N6,Município,2304251,Cruz - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4034.0,0
N6,Município,2304251,Cruz - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4035.0,0
N6,Município,2304251,Cruz - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4030.0,0
N6,Município,2304251,Cruz - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3324.0,0
N6,Município,2304251,Cruz - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3307.0,0
N6,Município,2304251,Cruz - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3340.0,0
N6,Município,2304251,Cruz - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3173.0,0
N6,Município,2304251,Cruz - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3110.0,0
N6,Município,2304251,Cruz - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3048.0,0
N6,Município,2304251,Cruz - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3002.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4925.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5065.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5125.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5022.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5125.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4890.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4640.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4505.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4380.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4080.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3830.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3940.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3500.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5155.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4273.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5013.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5102.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4820.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,4950.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,5025.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6013.0,0
N6,Município,2304269,Deputado Irapuan Pinheiro - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,6152.0,0
N6,Município,2304277,Ereré - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1572.0,0
N6,Município,2304277,Ereré - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1589.0,0
N6,Município,2304277,Ereré - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1621.0,0
N6,Município,2304277,Ereré - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1669.0,0
N6,Município,2304277,Ereré - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1123.0,0
N6,Município,2304277,Ereré - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1160.0,0
N6,Município,2304277,Ereré - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1188.0,0
N6,Município,2304277,Ereré - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1152.0,0
N6,Município,2304277,Ereré - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1129.0,0
N6,Município,2304277,Ereré - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,1095.0,0
N6,Município,2304277,Ereré - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,975.0,0
N6,Município,2304277,Ereré - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,995.0,0
N6,Município,2304277,Ereré - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,32794,Suíno - total,3735.0,0
