nivel_territorial_codigo,nivel_territorial_nome,territorio_codigo,territorio_nome,ano_codigo,ano_nome,variavel_codigo,variavel_nome,unidade,valor,valor_is_inibido
N6,Município,2301257,Ararendá - CE,2005,2005,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,19.55,0
N6,Município,2301257,Ararendá - CE,2006,2006,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,21.06,0
N6,Município,2301257,Ararendá - CE,2007,2007,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,15.31,0
N6,Município,2301257,Ararendá - CE,2008,2008,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,20.21,0
N6,Município,2301257,Ararendá - CE,2009,2009,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,12.95,0
N6,Município,2301257,Ararendá - CE,2010,2010,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,9.05,0
N6,Município,2301257,Ararendá - CE,2011,2011,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,20.08,0
N6,Município,2301257,Ararendá - CE,2012,2012,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,12.37,0
N6,Município,2301257,Ararendá - CE,2013,2013,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,9.27,0
N6,Município,2301257,Ararendá - CE,2014,2014,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,11.88,0
N6,Município,2301257,Ararendá - CE,2015,2015,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,10.9,0
N6,Município,2301257,Ararendá - CE,2016,2016,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,11.08,0
N6,Município,2301257,Ararendá - CE,2017,2017,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,11.06,0
N6,Município,2301257,Ararendá - CE,2018,2018,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,11.07,0
N6,Município,2301257,Ararendá - CE,2019,2019,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,9.86,0
N6,Município,2301257,Ararendá - CE,2020,2020,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,12.97,0
N6,Município,2301257,Ararendá - CE,2021,2021,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,13.04,0
N6,Município,2301257,Ararendá - CE,2022,2022,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301257,Ararendá - CE,2023,2023,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301307,Araripe - CE,2003,2003,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,29.38,0
N6,Município,2301307,Araripe - CE,2004,2004,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,21.28,0
N6,Município,2301307,Araripe - CE,2005,2005,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,20.04,0
N6,Município,2301307,Araripe - CE,2006,2006,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,21.95,0
N6,Município,2301307,Araripe - CE,2007,2007,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,16.82,0
N6,Município,2301307,Araripe - CE,2008,2008,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,22.39,0
N6,Município,2301307,Araripe - CE,2009,2009,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,19.53,0
N6,Município,2301307,Araripe - CE,2010,2010,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,16.24,0
N6,Município,2301307,Araripe - CE,2011,2011,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,20.43,0
N6,Município,2301307,Araripe - CE,2012,2012,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,12.62,0
N6,Município,2301307,Araripe - CE,2013,2013,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,17.85,0
N6,Município,2301307,Araripe - CE,2014,2014,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,23.53,0
N6,Município,2301307,Araripe - CE,2015,2015,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,17.79,0
N6,Município,2301307,Araripe - CE,2016,2016,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,12.62,0
N6,Município,2301307,Araripe - CE,2017,2017,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,15.61,0
N6,Município,2301307,Araripe - CE,2018,2018,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,12.18,0
N6,Município,2301307,Araripe - CE,2019,2019,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,11.9,0
N6,Município,2301307,Araripe - CE,2020,2020,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,17.23,0
N6,Município,2301307,Araripe - CE,2021,2021,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,18.15,0
N6,Município,2301307,Araripe - CE,2022,2022,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301307,Araripe - CE,2023,2023,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301406,Aratuba - CE,2003,2003,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,48.1,0
N6,Município,2301406,Aratuba - CE,2004,2004,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,46.79,0
N6,Município,2301406,Aratuba - CE,2005,2005,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,38.98,0
N6,Município,2301406,Aratuba - CE,2006,2006,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,45.04,0
N6,Município,2301406,Aratuba - CE,2007,2007,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,40.47,0
N6,Município,2301406,Aratuba - CE,2008,2008,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,40.73,0
N6,Município,2301406,Aratuba - CE,2009,2009,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,38.74,0
N6,Município,2301406,Aratuba - CE,2010,2010,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,40.27,0
N6,Município,2301406,Aratuba - CE,2011,2011,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,39.52,0
N6,Município,2301406,Aratuba - CE,2012,2012,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,34.71,0
N6,Município,2301406,Aratuba - CE,2013,2013,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,23.51,0
N6,Município,2301406,Aratuba - CE,2014,2014,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,25.66,0
N6,Município,2301406,Aratuba - CE,2015,2015,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,23.44,0
N6,Município,2301406,Aratuba - CE,2016,2016,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,28.03,0
N6,Município,2301406,Aratuba - CE,2017,2017,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,45.43,0
N6,Município,2301406,Aratuba - CE,2018,2018,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,26.28,0
N6,Município,2301406,Aratuba - CE,2019,2019,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,33.24,0
N6,Município,2301406,Aratuba - CE,2020,2020,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,41.3,0
N6,Município,2301406,Aratuba - CE,2021,2021,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,35.14,0
N6,Município,2301406,Aratuba - CE,2022,2022,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301406,Aratuba - CE,2023,2023,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301505,Arneiroz - CE,2003,2003,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,31.63,0
N6,Município,2301505,Arneiroz - CE,2004,2004,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,26.52,0
N6,Município,2301505,Arneiroz - CE,2005,2005,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,27.76,0
N6,Município,2301505,Arneiroz - CE,2006,2006,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,25.39,0
N6,Município,2301505,Arneiroz - CE,2007,2007,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,20.91,0
N6,Município,2301505,Arneiroz - CE,2008,2008,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,31.21,0
N6,Município,2301505,Arneiroz - CE,2009,2009,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,21.42,0
N6,Município,2301505,Arneiroz - CE,2010,2010,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,15.03,0
N6,Município,2301505,Arneiroz - CE,2011,2011,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,26.49,0
N6,Município,2301505,Arneiroz - CE,2012,2012,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,13.32,0
N6,Município,2301505,Arneiroz - CE,2013,2013,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,13.4,0
N6,Município,2301505,Arneiroz - CE,2014,2014,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,14.03,0
N6,Município,2301505,Arneiroz - CE,2015,2015,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,13.55,0
N6,Município,2301505,Arneiroz - CE,2016,2016,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,16.5,0
N6,Município,2301505,Arneiroz - CE,2017,2017,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,14.09,0
N6,Município,2301505,Arneiroz - CE,2018,2018,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,15.66,0
N6,Município,2301505,Arneiroz - CE,2019,2019,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,15.25,0
N6,Município,2301505,Arneiroz - CE,2020,2020,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,20.51,0
N6,Município,2301505,Arneiroz - CE,2021,2021,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,21.48,0
N6,Município,2301505,Arneiroz - CE,2022,2022,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301505,Arneiroz - CE,2023,2023,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301604,Assaré - CE,2003,2003,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,31.47,0
N6,Município,2301604,Assaré - CE,2004,2004,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,25.75,0
N6,Município,2301604,Assaré - CE,2005,2005,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,23.44,0
N6,Município,2301604,Assaré - CE,2006,2006,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,29.47,0
N6,Município,2301604,Assaré - CE,2007,2007,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,21.5,0
N6,Município,2301604,Assaré - CE,2008,2008,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,27.62,0
N6,Município,2301604,Assaré - CE,2009,2009,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,15.81,0
N6,Município,2301604,Assaré - CE,2010,2010,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,11.76,0
N6,Município,2301604,Assaré - CE,2011,2011,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,23.83,0
N6,Município,2301604,Assaré - CE,2012,2012,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,19.51,0
N6,Município,2301604,Assaré - CE,2013,2013,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,19.89,0
N6,Município,2301604,Assaré - CE,2014,2014,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,27.7,0
N6,Município,2301604,Assaré - CE,2015,2015,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,16.6,0
N6,Município,2301604,Assaré - CE,2016,2016,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,9.3,0
N6,Município,2301604,Assaré - CE,2017,2017,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,29.36,0
N6,Município,2301604,Assaré - CE,2018,2018,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,12.54,0
N6,Município,2301604,Assaré - CE,2019,2019,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,10.89,0
N6,Município,2301604,Assaré - CE,2020,2020,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,27.75,0
N6,Município,2301604,Assaré - CE,2021,2021,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,19.8,0
N6,Município,2301604,Assaré - CE,2022,2022,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301604,Assaré - CE,2023,2023,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301703,Aurora - CE,2003,2003,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,37.29,0
N6,Município,2301703,Aurora - CE,2004,2004,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,20.36,0
N6,Município,2301703,Aurora - CE,2005,2005,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,21.27,0
N6,Município,2301703,Aurora - CE,2006,2006,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,27.49,0
N6,Município,2301703,Aurora - CE,2007,2007,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,17.18,0
N6,Município,2301703,Aurora - CE,2008,2008,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,26.53,0
N6,Município,2301703,Aurora - CE,2009,2009,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,25.27,0
N6,Município,2301703,Aurora - CE,2010,2010,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,13.58,0
N6,Município,2301703,Aurora - CE,2011,2011,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,26.06,0
N6,Município,2301703,Aurora - CE,2012,2012,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,13.4,0
N6,Município,2301703,Aurora - CE,2013,2013,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,13.53,0
N6,Município,2301703,Aurora - CE,2014,2014,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,12.77,0
N6,Município,2301703,Aurora - CE,2015,2015,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,8.81,0
N6,Município,2301703,Aurora - CE,2016,2016,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,9.12,0
N6,Município,2301703,Aurora - CE,2017,2017,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,11.04,0
N6,Município,2301703,Aurora - CE,2018,2018,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,14.06,0
N6,Município,2301703,Aurora - CE,2019,2019,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,9.34,0
N6,Município,2301703,Aurora - CE,2020,2020,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,13.68,0
N6,Município,2301703,Aurora - CE,2021,2021,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,15.58,0
N6,Município,2301703,Aurora - CE,2022,2022,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301703,Aurora - CE,2023,2023,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301802,Baixio - CE,2003,2003,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,28.45,0
N6,Município,2301802,Baixio - CE,2004,2004,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,25.23,0
N6,Município,2301802,Baixio - CE,2005,2005,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,21.04,0
N6,Município,2301802,Baixio - CE,2006,2006,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,23.84,0
N6,Município,2301802,Baixio - CE,2007,2007,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,20.37,0
N6,Município,2301802,Baixio - CE,2008,2008,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,25.37,0
N6,Município,2301802,Baixio - CE,2009,2009,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,18.82,0
N6,Município,2301802,Baixio - CE,2010,2010,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,14.4,0
N6,Município,2301802,Baixio - CE,2011,2011,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,18.92,0
N6,Município,2301802,Baixio - CE,2012,2012,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,15.44,0
N6,Município,2301802,Baixio - CE,2013,2013,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,15.24,0
N6,Município,2301802,Baixio - CE,2014,2014,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,13.03,0
N6,Município,2301802,Baixio - CE,2015,2015,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,11.02,0
N6,Município,2301802,Baixio - CE,2016,2016,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,11.95,0
N6,Município,2301802,Baixio - CE,2017,2017,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,11.16,0
N6,Município,2301802,Baixio - CE,2018,2018,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,11.15,0
N6,Município,2301802,Baixio - CE,2019,2019,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,11.87,0
N6,Município,2301802,Baixio - CE,2020,2020,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,17.11,0
N6,Município,2301802,Baixio - CE,2021,2021,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,21.75,0
N6,Município,2301802,Baixio - CE,2022,2022,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301802,Baixio - CE,2023,2023,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301851,Banabuiú - CE,2003,2003,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,28.52,0
N6,Município,2301851,Banabuiú - CE,2004,2004,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,25.46,0
N6,Município,2301851,Banabuiú - CE,2005,2005,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,24.31,0
N6,Município,2301851,Banabuiú - CE,2006,2006,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,25.82,0
N6,Município,2301851,Banabuiú - CE,2007,2007,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,25.91,0
N6,Município,2301851,Banabuiú - CE,2008,2008,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,25.94,0
N6,Município,2301851,Banabuiú - CE,2009,2009,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,20.53,0
N6,Município,2301851,Banabuiú - CE,2010,2010,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,18.18,0
N6,Município,2301851,Banabuiú - CE,2011,2011,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,25.84,0
N6,Município,2301851,Banabuiú - CE,2012,2012,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,17.15,0
N6,Município,2301851,Banabuiú - CE,2013,2013,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,18.69,0
N6,Município,2301851,Banabuiú - CE,2014,2014,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,18.25,0
N6,Município,2301851,Banabuiú - CE,2015,2015,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,16.6,0
N6,Município,2301851,Banabuiú - CE,2016,2016,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,19.74,0
N6,Município,2301851,Banabuiú - CE,2017,2017,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,21.64,0
N6,Município,2301851,Banabuiú - CE,2018,2018,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,17.35,0
N6,Município,2301851,Banabuiú - CE,2019,2019,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,18.95,0
N6,Município,2301851,Banabuiú - CE,2020,2020,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,23.38,0
N6,Município,2301851,Banabuiú - CE,2021,2021,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,21.28,0
N6,Município,2301851,Banabuiú - CE,2022,2022,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301851,Banabuiú - CE,2023,2023,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,,0
N6,Município,2301901,Barbalha - CE,2003,2003,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,9.33,0
N6,Município,2301901,Barbalha - CE,2004,2004,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,9.27,0
N6,Município,2301901,Barbalha - CE,2005,2005,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,8.19,0
N6,Município,2301901,Barbalha - CE,2006,2006,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,10.57,0
N6,Município,2301901,Barbalha - CE,2007,2007,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,7.87,0
N6,Município,2301901,Barbalha - CE,2008,2008,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,8.27,0
N6,Município,2301901,Barbalha - CE,2009,2009,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,6.95,0
N6,Município,2301901,Barbalha - CE,2010,2010,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,5.35,0
N6,Município,2301901,Barbalha - CE,2011,2011,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,5.12,0
N6,Município,2301901,Barbalha - CE,2012,2012,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,4.32,0
N6,Município,2301901,Barbalha - CE,2013,2013,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,5.36,0
N6,Município,2301901,Barbalha - CE,2014,2014,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,4.75,0
N6,Município,2301901,Barbalha - CE,2015,2015,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total,%,4.62,0
