nivel_territorial_codigo,nivel_territorial_nome,territorio_codigo,territorio_nome,ano_codigo,ano_nome,variavel_codigo,variavel_nome,unidade,produto_codigo,produto_nome,valor,valor_is_inibido
N6,Município,2312106,Santana do Cariri - CE,2024,2024,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,14.0,0
N6,Município,2312205,Santa Quitéria - CE,2003,2003,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,45.0,0
N6,Município,2312205,Santa Quitéria - CE,2004,2004,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,45.0,0
N6,Município,2312205,Santa Quitéria - CE,2005,2005,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,45.0,0
N6,Município,2312205,Santa Quitéria - CE,2006,2006,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,55.0,0
N6,Município,2312205,Santa Quitéria - CE,2007,2007,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,55.0,0
N6,Município,2312205,Santa Quitéria - CE,2008,2008,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,58.0,0
N6,Município,2312205,Santa Quitéria - CE,2009,2009,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,58.0,0
N6,Município,2312205,Santa Quitéria - CE,2010,2010,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,58.0,0
N6,Município,2312205,Santa Quitéria - CE,2011,2011,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,63.0,0
N6,Município,2312205,Santa Quitéria - CE,2012,2012,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,71.0,0
N6,Município,2312205,Santa Quitéria - CE,2013,2013,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,78.0,0
N6,Município,2312205,Santa Quitéria - CE,2014,2014,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,106.0,0
N6,Município,2312205,Santa Quitéria - CE,2015,2015,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,106.0,0
N6,Município,2312205,Santa Quitéria - CE,2016,2016,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,15.0,0
N6,Município,2312205,Santa Quitéria - CE,2017,2017,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,12.0,0
N6,Município,2312205,Santa Quitéria - CE,2018,2018,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,8.0,0
N6,Município,2312205,Santa Quitéria - CE,2019,2019,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,8.0,0
N6,Município,2312205,Santa Quitéria - CE,2020,2020,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,8.0,0
N6,Município,2312205,Santa Quitéria - CE,2021,2021,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,22.0,0
N6,Município,2312205,Santa Quitéria - CE,2022,2022,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,22.0,0
N6,Município,2312205,Santa Quitéria - CE,2023,2023,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,22.0,0
N6,Município,2312205,Santa Quitéria - CE,2024,2024,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,28.0,0
N6,Município,2312304,São Benedito - CE,2003,2003,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,92.0,0
N6,Município,2312304,São Benedito - CE,2004,2004,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,95.0,0
N6,Município,2312304,São Benedito - CE,2005,2005,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,200.0,0
N6,Município,2312304,São Benedito - CE,2006,2006,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,200.0,0
N6,Município,2312304,São Benedito - CE,2007,2007,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,200.0,0
N6,Município,2312304,São Benedito - CE,2008,2008,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,260.0,0
N6,Município,2312304,São Benedito - CE,2009,2009,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,264.0,0
N6,Município,2312304,São Benedito - CE,2010,2010,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,366.0,0
N6,Município,2312304,São Benedito - CE,2011,2011,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,428.0,0
N6,Município,2312304,São Benedito - CE,2012,2012,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,427.0,0
N6,Município,2312304,São Benedito - CE,2013,2013,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,442.0,0
N6,Município,2312304,São Benedito - CE,2014,2014,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,450.0,0
N6,Município,2312304,São Benedito - CE,2015,2015,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,455.0,0
N6,Município,2312304,São Benedito - CE,2016,2016,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,455.0,0
N6,Município,2312304,São Benedito - CE,2017,2017,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,455.0,0
N6,Município,2312304,São Benedito - CE,2018,2018,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,455.0,0
N6,Município,2312304,São Benedito - CE,2019,2019,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,260.0,0
N6,Município,2312304,São Benedito - CE,2020,2020,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,260.0,0
N6,Município,2312304,São Benedito - CE,2021,2021,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,260.0,0
N6,Município,2312304,São Benedito - CE,2022,2022,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,190.0,0
N6,Município,2312304,São Benedito - CE,2023,2023,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,185.0,0
N6,Município,2312304,São Benedito - CE,2024,2024,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,180.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2003,2003,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,7500.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2004,2004,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,7500.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2005,2005,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,7500.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2006,2006,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,7500.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2007,2007,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,7500.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2008,2008,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,6946.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2009,2009,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,7346.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2010,2010,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,7346.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2011,2011,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,7346.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2012,2012,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,7346.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2013,2013,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,7395.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2014,2014,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3845.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2015,2015,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3845.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2016,2016,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3835.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2017,2017,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3835.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2018,2018,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3647.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2019,2019,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,1600.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2020,2020,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,1607.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2021,2021,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,1507.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2022,2022,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,1507.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2023,2023,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,1507.0,0
N6,Município,2312403,São Gonçalo do Amarante - CE,2024,2024,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,1514.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2003,2003,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,615.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2004,2004,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,615.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2005,2005,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,615.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2006,2006,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,615.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2007,2007,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,650.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2008,2008,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,660.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2009,2009,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,662.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2010,2010,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,730.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2011,2011,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,790.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2012,2012,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,850.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2013,2013,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,870.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2014,2014,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,830.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2015,2015,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,845.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2016,2016,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,640.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2017,2017,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,350.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2018,2018,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,300.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2019,2019,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,270.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2020,2020,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,270.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2021,2021,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,270.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2022,2022,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,271.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2023,2023,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,245.0,0
N6,Município,2312502,São João do Jaguaribe - CE,2024,2024,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,246.0,0
N6,Município,2312601,São Luís do Curu - CE,2003,2003,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,576.0,0
N6,Município,2312601,São Luís do Curu - CE,2004,2004,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,576.0,0
N6,Município,2312601,São Luís do Curu - CE,2005,2005,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,576.0,0
N6,Município,2312601,São Luís do Curu - CE,2006,2006,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,576.0,0
N6,Município,2312601,São Luís do Curu - CE,2007,2007,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,576.0,0
N6,Município,2312601,São Luís do Curu - CE,2008,2008,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,489.0,0
N6,Município,2312601,São Luís do Curu - CE,2009,2009,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,576.0,0
N6,Município,2312601,São Luís do Curu - CE,2010,2010,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,576.0,0
N6,Município,2312601,São Luís do Curu - CE,2011,2011,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,576.0,0
N6,Município,2312601,São Luís do Curu - CE,2012,2012,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,576.0,0
N6,Município,2312601,São Luís do Curu - CE,2013,2013,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,576.0,0
N6,Município,2312601,São Luís do Curu - CE,2014,2014,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,820.0,0
N6,Município,2312601,São Luís do Curu - CE,2015,2015,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,306.0,0
N6,Município,2312601,São Luís do Curu - CE,2016,2016,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,304.0,0
N6,Município,2312601,São Luís do Curu - CE,2017,2017,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,274.0,0
N6,Município,2312601,São Luís do Curu - CE,2018,2018,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,272.0,0
N6,Município,2312601,São Luís do Curu - CE,2019,2019,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,283.0,0
N6,Município,2312601,São Luís do Curu - CE,2020,2020,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,283.0,0
N6,Município,2312601,São Luís do Curu - CE,2021,2021,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,283.0,0
N6,Município,2312601,São Luís do Curu - CE,2022,2022,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,283.0,0
N6,Município,2312601,São Luís do Curu - CE,2023,2023,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,283.0,0
N6,Município,2312601,São Luís do Curu - CE,2024,2024,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,283.0,0
N6,Município,2312700,Senador Pompeu - CE,2003,2003,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,20.0,0
N6,Município,2312700,Senador Pompeu - CE,2004,2004,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,20.0,0
N6,Município,2312700,Senador Pompeu - CE,2005,2005,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,20.0,0
N6,Município,2312700,Senador Pompeu - CE,2006,2006,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,20.0,0
N6,Município,2312700,Senador Pompeu - CE,2007,2007,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,18.0,0
N6,Município,2312700,Senador Pompeu - CE,2008,2008,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,18.0,0
N6,Município,2312700,Senador Pompeu - CE,2009,2009,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,17.0,0
N6,Município,2312700,Senador Pompeu - CE,2010,2010,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,15.0,0
N6,Município,2312700,Senador Pompeu - CE,2011,2011,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,15.0,0
N6,Município,2312700,Senador Pompeu - CE,2012,2012,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,15.0,0
N6,Município,2312700,Senador Pompeu - CE,2013,2013,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,15.0,0
N6,Município,2312700,Senador Pompeu - CE,2014,2014,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,13.0,0
N6,Município,2312700,Senador Pompeu - CE,2015,2015,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,13.0,0
N6,Município,2312700,Senador Pompeu - CE,2016,2016,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,13.0,0
N6,Município,2312700,Senador Pompeu - CE,2017,2017,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,10.0,0
N6,Município,2312700,Senador Pompeu - CE,2018,2018,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,16.0,0
N6,Município,2312700,Senador Pompeu - CE,2019,2019,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,16.0,0
N6,Município,2312700,Senador Pompeu - CE,2020,2020,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,21.0,0
N6,Município,2312700,Senador Pompeu - CE,2021,2021,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,21.0,0
N6,Município,2312700,Senador Pompeu - CE,2022,2022,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,31.0,0
N6,Município,2312700,Senador Pompeu - CE,2023,2023,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,31.0,0
N6,Município,2312700,Senador Pompeu - CE,2024,2024,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,29.0,0
N6,Município,2312809,Senador Sá - CE,2003,2003,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,1150.0,0
N6,Município,2312809,Senador Sá - CE,2004,2004,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,440.0,0
N6,Município,2312809,Senador Sá - CE,2005,2005,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,442.0,0
N6,Município,2312809,Senador Sá - CE,2006,2006,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,442.0,0
N6,Município,2312809,Senador Sá - CE,2007,2007,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,442.0,0
N6,Município,2312809,Senador Sá - CE,2008,2008,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,442.0,0
N6,Município,2312809,Senador Sá - CE,2009,2009,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,442.0,0
N6,Município,2312809,Senador Sá - CE,2010,2010,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,442.0,0
N6,Município,2312809,Senador Sá - CE,2011,2011,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,442.0,0
N6,Município,2312809,Senador Sá - CE,2012,2012,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,442.0,0
N6,Município,2312809,Senador Sá - CE,2013,2013,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,445.0,0
N6,Município,2312809,Senador Sá - CE,2014,2014,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,446.0,0
N6,Município,2312809,Senador Sá - CE,2015,2015,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,446.0,0
N6,Município,2312809,Senador Sá - CE,2016,2016,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,317.0,0
N6,Município,2312809,Senador Sá - CE,2017,2017,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,317.0,0
N6,Município,2312809,Senador Sá - CE,2018,2018,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,693.0,0
N6,Município,2312809,Senador Sá - CE,2019,2019,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,693.0,0
N6,Município,2312809,Senador Sá - CE,2020,2020,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,692.0,0
N6,Município,2312809,Senador Sá - CE,2021,2021,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,694.0,0
N6,Município,2312809,Senador Sá - CE,2022,2022,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,694.0,0
N6,Município,2312809,Senador Sá - CE,2023,2023,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,700.0,0
N6,Município,2312809,Senador Sá - CE,2024,2024,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,710.0,0
N6,Município,2312908,Sobral - CE,2003,2003,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,503.0,0
N6,Município,2312908,Sobral - CE,2004,2004,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,503.0,0
N6,Município,2312908,Sobral - CE,2005,2005,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,503.0,0
N6,Município,2312908,Sobral - CE,2006,2006,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,510.0,0
N6,Município,2312908,Sobral - CE,2007,2007,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,510.0,0
N6,Município,2312908,Sobral - CE,2008,2008,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,512.0,0
N6,Município,2312908,Sobral - CE,2009,2009,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,530.0,0
N6,Município,2312908,Sobral - CE,2010,2010,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,530.0,0
N6,Município,2312908,Sobral - CE,2011,2011,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,530.0,0
N6,Município,2312908,Sobral - CE,2012,2012,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,542.0,0
N6,Município,2312908,Sobral - CE,2013,2013,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,551.0,0
N6,Município,2312908,Sobral - CE,2014,2014,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,553.0,0
N6,Município,2312908,Sobral - CE,2015,2015,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,448.0,0
N6,Município,2312908,Sobral - CE,2016,2016,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,408.0,0
N6,Município,2312908,Sobral - CE,2017,2017,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,408.0,0
N6,Município,2312908,Sobral - CE,2018,2018,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,133.0,0
N6,Município,2312908,Sobral - CE,2019,2019,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,133.0,0
N6,Município,2312908,Sobral - CE,2020,2020,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,135.0,0
N6,Município,2312908,Sobral - CE,2021,2021,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,138.0,0
N6,Município,2312908,Sobral - CE,2022,2022,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,138.0,0
N6,Município,2312908,Sobral - CE,2023,2023,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,128.0,0
N6,Município,2312908,Sobral - CE,2024,2024,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,131.0,0
N6,Município,2313005,Solonópole - CE,2003,2003,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,5.0,0
N6,Município,2313005,Solonópole - CE,2004,2004,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,5.0,0
N6,Município,2313005,Solonópole - CE,2005,2005,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,5.0,0
N6,Município,2313005,Solonópole - CE,2006,2006,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,5.0,0
N6,Município,2313005,Solonópole - CE,2007,2007,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,5.0,0
N6,Município,2313005,Solonópole - CE,2008,2008,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,5.0,0
N6,Município,2313005,Solonópole - CE,2009,2009,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,5.0,0
N6,Município,2313005,Solonópole - CE,2010,2010,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,5.0,0
N6,Município,2313005,Solonópole - CE,2011,2011,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,4.0,0
N6,Município,2313005,Solonópole - CE,2012,2012,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,4.0,0
N6,Município,2313005,Solonópole - CE,2013,2013,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,4.0,0
N6,Município,2313005,Solonópole - CE,2014,2014,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3.0,0
N6,Município,2313005,Solonópole - CE,2015,2015,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3.0,0
N6,Município,2313005,Solonópole - CE,2016,2016,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3.0,0
N6,Município,2313005,Solonópole - CE,2017,2017,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3.0,0
N6,Município,2313005,Solonópole - CE,2018,2018,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3.0,0
N6,Município,2313005,Solonópole - CE,2019,2019,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3.0,0
N6,Município,2313005,Solonópole - CE,2020,2020,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3.0,0
N6,Município,2313005,Solonópole - CE,2021,2021,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3.0,0
N6,Município,2313005,Solonópole - CE,2022,2022,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3.0,0
N6,Município,2313005,Solonópole - CE,2023,2023,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3.0,0
N6,Município,2313005,Solonópole - CE,2024,2024,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,3.0,0
N6,Município,2313104,Tabuleiro do Norte - CE,2003,2003,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,2870.0,0
N6,Município,2313104,Tabuleiro do Norte - CE,2004,2004,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,2900.0,0
N6,Município,2313104,Tabuleiro do Norte - CE,2005,2005,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,2900.0,0
N6,Município,2313104,Tabuleiro do Norte - CE,2006,2006,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,2910.0,0
N6,Município,2313104,Tabuleiro do Norte - CE,2007,2007,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,2912.0,0
N6,Município,2313104,Tabuleiro do Norte - CE,2008,2008,8331,Área plantada ou destinada à colheita,Hectares,40143,Castanha de caju,2920.0,0
